u,v,svf,mean_bld_H,road_W,HW_ratio,canopy_ratio,highway
8357189252,8357189253,1.0,0.0,3.0,0.0,0.0,footway
8357189259,8357189260,1.0,0.0,3.0,0.0,0.0,footway
8357189260,8357189261,1.0,0.0,3.0,0.0,0.0,footway
8357189260,8357189264,1.0,0.0,3.0,0.0,0.0,footway
8357189261,12389288374,1.0,0.0,3.0,0.0,0.0,footway
8357189265,8357189268,0.0555,54.0,3.0,18.0,0.0,footway
8357189268,8591866822,0.0555,54.0,3.0,18.0,0.0,footway
8357189268,8456759978,0.0555,54.0,3.0,18.0,0.0,footway
8357189271,8357189272,0.2425,12.0,3.0,4.0,0.0,footway
8357189272,8357189273,0.1414,21.0,3.0,7.0,0.0,footway
8357189272,8442360783,0.1961,15.0,3.0,5.0,0.0,footway
8357189273,8357189277,0.0854,35.0,3.0,11.667,0.0,footway
8357189277,8374379313,0.0995,30.0,3.0,10.0,0.0,footway
8364319551,8364319552,0.3939,7.0,3.0,2.333,0.0,footway
8364319552,8364319554,0.7071,3.0,3.0,1.0,0.0,footway
8364319554,8364319558,0.1191,25.0,3.0,8.333,0.0,footway
8364319558,8364319560,0.1191,25.0,3.0,8.333,0.0,footway
8374372121,8398709063,1.0,0.0,5.0,0.0,0.0,service
8374372122,8374372177,0.0517,58.0,3.0,19.333,0.0,footway
8374372135,8398709105,0.0665,45.0,3.0,15.0,0.0,footway
8374372135,9558417593,0.0665,45.0,3.0,15.0,0.0,footway
8374372135,8463553376,0.0739,40.5,3.0,13.5,0.0,footway
8374372135,8374372136,0.0665,45.0,3.0,15.0,0.0,footway
8374372136,8451649558,0.0665,45.0,3.0,15.0,0.0,footway
8374372136,9558417588,0.0665,45.0,3.0,15.0,0.0,footway
8374372139,8374372181,0.0866,34.5,3.0,11.5,0.0,footway
8374372140,9558417591,0.0866,34.5,3.0,11.5,0.0,footway
8374372140,9558417588,0.0787,38.0,3.0,12.667,0.0,footway
8374372140,8374372156,0.0866,34.5,3.0,11.5,0.0,footway
8374372141,8374372156,0.0624,48.0,3.0,16.0,0.0,footway
8374372141,8374372150,0.0416,72.0,3.0,24.0,0.0,footway
8374372141,8374372142,0.0416,72.0,3.0,24.0,0.0,footway
8374372141,8374372177,0.0526,57.0,3.0,19.0,0.0,footway
8374372142,8451649558,1.0,0.0,3.0,0.0,0.0,footway
8374372142,8374372143,0.0416,72.0,3.0,24.0,0.0,footway
8374372143,8374372150,0.0416,72.0,3.0,24.0,0.0,footway
8374372143,8374372144,0.0797,37.5,3.0,12.5,0.0,footway
8374372150,8519921344,0.0601,49.8,3.0,16.6,0.0,footway
8374372156,8374372178,0.124,24.0,3.0,8.0,0.0,footway
8374372157,8374372178,0.124,24.0,3.0,8.0,0.0,footway
8374372157,8374372177,0.0605,49.5,3.0,16.5,0.0,footway
8374372157,8374372160,0.124,24.0,3.0,8.0,0.0,footway
8374372160,8374372160,0.124,24.0,3.0,8.0,0.0,footway
8374372160,8374372160,0.124,24.0,3.0,8.0,0.0,footway
8374372178,8374372179,0.0963,31.0,3.0,10.333,0.0,footway
8374372179,8374372181,0.0963,31.0,3.0,10.333,0.0,footway
8374372179,9558417591,0.0963,31.0,3.0,10.333,0.0,footway
8374372180,8374372181,0.0866,34.5,3.0,11.5,0.0,footway
8374372180,8398709107,0.0665,45.0,3.0,15.0,0.0,footway
8374372180,8374372182,0.0665,45.0,3.0,15.0,0.0,footway
8374372183,8398709102,0.0919,65.0,6.0,10.833,0.0,residential
8374372183,8374372184,1.0,0.0,3.0,0.0,0.0,footway
8374372183,8398709067,0.0665,45.0,3.0,15.0,0.0,footway
8374372185,8449830057,0.0665,45.0,3.0,15.0,0.0,footway
8374372186,8519921370,0.0948,31.5,3.0,10.5,0.0,footway
8374372186,8519921360,0.0948,31.5,3.0,10.5,0.0,footway
8374372186,8519921407,0.1789,33.0,6.0,5.5,0.0,residential
8374372187,8519921370,0.0948,31.5,3.0,10.5,0.0,footway
8374379310,8615050403,0.1713,17.2,3.0,5.733,0.0,footway
8374379313,8442364517,0.1081,27.6,3.0,9.2,0.0,footway
8374379313,8615050403,0.1455,20.4,3.0,6.8,0.0,footway
8374423622,8442360816,0.1266,23.5,3.0,7.833,0.0,footway
8374423622,8615050405,0.1215,24.5,3.0,8.167,0.0,footway
8374423622,8456759973,0.0879,34.0,3.0,11.333,0.0,footway
8374423624,8442360816,0.1448,20.5,3.0,6.833,0.0,footway
8374423624,8508478943,0.175,16.9,3.0,5.633,0.0,footway
8398709060,8398709089,0.057,52.5,3.0,17.5,0.0,footway
8398709063,8398709093,0.04,75.0,3.0,25.0,0.0,footway
8398709063,8398709089,0.057,52.5,3.0,17.5,0.0,footway
8398709065,8398709099,0.0499,60.0,3.0,20.0,0.0,footway
8398709065,8398709093,0.04,75.0,3.0,25.0,0.0,footway
8398709067,8398709105,0.0665,45.0,3.0,15.0,0.0,footway
8398709067,8398709099,0.0499,60.0,3.0,20.0,0.0,footway
8398709089,8398709098,0.057,52.5,3.0,17.5,0.0,footway
8398709091,8398709098,1.0,0.0,3.0,0.0,0.0,footway
8398709093,8398709098,0.04,75.0,3.0,25.0,0.0,footway
8398709099,8398709100,0.0665,45.0,3.0,15.0,0.0,footway
8398709102,8398709103,0.0665,75.0,5.0,15.0,0.0,service
8398709104,8463553376,0.175,33.8,6.0,5.633,0.0,residential
8398709104,8398709106,0.0963,31.0,3.0,10.333,0.0,footway
8398709104,8398709105,0.0963,31.0,3.0,10.333,0.0,footway
8398709106,8519921360,0.0963,31.0,3.0,10.333,0.0,footway
8398709106,8449830026,0.0995,30.0,3.0,10.0,0.0,footway
8398709107,9558417593,0.0665,45.0,3.0,15.0,0.0,footway
8398709107,8398709108,0.0665,45.0,3.0,15.0,0.0,footway
8398709108,8463553376,0.1414,42.0,6.0,7.0,0.0,residential
8398709108,8398709109,0.0676,44.2,3.0,14.733,0.0,footway
8398709109,8449830044,0.0688,43.5,3.0,14.5,0.0,footway
8398709109,8449830057,0.068,44.0,3.0,14.667,0.0,footway
8399157717,12389319245,1.0,0.0,12.0,0.0,0.0,secondary
8399157717,8445438579,1.0,0.0,12.0,0.0,0.0072,secondary
8399157717,9691147692,0.1104,54.0,6.0,9.0,0.0,residential
8399236468,8399236469,0.7564,3.0,6.0,0.5,0.2188,tertiary_link
8399236473,8399236475,0.7691,3.0,5.0,0.6,0.1155,service
8399236473,8399236476,0.8252,3.0,5.0,0.6,0.0423,service
8399236473,10096787422,0.6316,3.0,5.0,0.6,0.3137,service
8399236476,8399236482,0.9228,0.0,5.0,0.0,0.2087,service
8399236482,8989260226,0.8265,0.0,5.0,0.0,0.3406,service
8399236496,8399236497,0.5771,0.0,5.0,0.0,0.7075,service
8399236496,8399238977,0.5216,0.0,5.0,0.0,0.8178,service
8399236496,8399238979,0.3108,0.0,3.0,0.0,0.9174,footway
8399236497,8399236502,0.5265,3.0,5.0,0.6,0.5074,service
8399236497,8399238981,0.7426,0.0,5.0,0.0,0.4509,service
8399236498,8989260226,0.8231,0.0,5.0,0.0,0.345,service
8399236498,8399238930,0.7195,0.0,5.0,0.0,0.4826,service
8399236498,8399238978,0.6366,0.0,5.0,0.0,0.6057,service
8399236498,8399238919,0.4373,0.0,3.0,0.0,0.6169,footway
8399236502,8592472829,0.6806,3.0,5.0,0.6,0.2382,service
8399236506,8399236510,0.3553,0.0,3.0,0.0,0.7892,footway
8399236506,8399238979,0.3001,0.0,3.0,0.0,0.9537,footway
8399236506,8399238929,0.32,0.0,3.0,0.0,0.8881,footway
8399236510,8399238919,0.3551,0.0,3.0,0.0,0.7897,footway
8399236510,8399236516,0.3718,0.0,3.0,0.0,0.749,footway
8399236510,8399238980,0.392,0.0,3.0,0.0,0.7041,footway
8399236516,8399238919,0.3882,0.0,3.0,0.0,0.7121,footway
8399236516,8399238930,0.368,0.0,3.0,0.0,0.7579,footway
8399238919,8399238980,0.3745,0.0,3.0,0.0,0.7427,footway
8399238929,8399238977,0.5515,0.0,5.0,0.0,0.7562,service
8399238929,8399238930,0.4212,3.0,5.0,0.6,0.7766,service
8399238933,8399238956,0.5406,0.0,3.0,0.0,0.4668,footway
8399238933,8399238956,0.5118,0.0,3.0,0.0,0.5036,footway
8399238933,8399238956,0.3851,0.0,3.0,0.0,0.719,footway
8399238946,8399238965,0.5181,0.0,3.0,0.0,0.4953,footway
8399238946,8399238976,0.5313,0.0,3.0,0.0,0.4784,footway
8399238946,8399238975,0.685,0.0,3.0,0.0,0.3191,footway
8399238956,8399238965,0.4554,0.0,3.0,0.0,0.5865,footway
8399238965,8399238971,0.4184,0.0,3.0,0.0,0.6513,footway
8399238968,8399238970,0.7579,0.0,3.0,0.0,0.2582,footway
8399238969,8399238975,0.8182,0.0,5.0,0.0,0.3513,service
8399238970,8399238971,0.5408,0.0,3.0,0.0,0.4666,footway
8399238970,8399238975,0.9031,0.0,5.0,0.0,0.2378,service
8399238971,8399238973,0.4145,0.0,3.0,0.0,0.6587,footway
8399238974,8399238975,0.7124,0.0,3.0,0.0,0.2955,footway
8399238977,8399238979,0.3173,0.0,3.0,0.0,0.8967,footway
8399238978,8399238982,0.3476,0.0,3.0,0.0,0.8092,footway
8399238978,8725033166,0.6365,0.0,5.0,0.0,0.6058,service
8399238979,8399238984,0.2873,0.0,3.0,0.0,1.0,footway
8399238980,8399238982,0.3727,0.0,3.0,0.0,0.7469,footway
8399238981,8725033166,0.7186,0.0,5.0,0.0,0.4839,service
8399238981,8399238985,0.4396,0.0,3.0,0.0,0.6129,footway
8399238982,8399238984,0.3253,0.0,3.0,0.0,0.872,footway
8399238982,8399238985,0.3907,0.0,3.0,0.0,0.7069,footway
8399238984,8399238985,0.3433,0.0,3.0,0.0,0.8208,footway
8399238985,8725033166,0.6607,0.0,5.0,0.0,0.5681,"['service', 'footway']"
8431787727,8431787728,0.1076,45.0,5.0,9.0,0.119,service
8431787727,8431787733,0.1669,33.0,6.0,5.5,0.2456,residential
8431787728,8431787743,0.2393,19.0,5.0,3.8,0.1291,service
8431787728,8431787732,0.1414,33.0,5.0,6.6,0.2006,service
8431787728,8431787750,0.1077,45.0,5.0,9.0,0.1173,service
8431787729,8431787730,0.64,6.0,5.0,1.2,0.0003,service
8431787729,8431787743,0.2498,19.0,5.0,3.8,0.0383,service
8431787729,8431787753,0.2543,19.0,5.0,3.8,0.0015,service
8431787732,8431787733,0.1428,33.0,5.0,6.6,0.1651,service
8431787732,8431787742,0.1284,36.0,5.0,7.2,0.2616,service
8431787741,8829144786,0.1551,17.2,3.0,5.733,0.1859,"['footway', 'steps']"
8431787743,8431787746,0.3097,15.0,5.0,3.0,0.0349,service
8431787751,8431787753,0.2316,21.0,5.0,4.2,0.0,service
8431787753,8431787772,0.2224,21.0,5.0,4.2,0.0918,service
8431787762,8431787766,0.1492,30.0,5.0,6.0,0.3131,service
8431787764,8431787765,0.2303,18.4,5.0,3.68,0.2697,service
8431787764,8431787766,0.1324,36.0,5.0,7.2,0.1445,service
8431787764,8431787768,0.3714,11.8,5.0,2.36,0.0689,"['service', 'footway']"
8431787766,8431787769,0.1066,45.0,5.0,9.0,0.1633,service
8431787768,9369050247,0.3249,6.3,3.0,2.1,0.2398,footway
8431787769,8431787770,0.1064,45.0,5.0,9.0,0.1731,service
8431787769,8431787772,0.1073,45.0,5.0,9.0,0.1339,service
8431787771,8431787772,0.1078,45.0,5.0,9.0,0.1129,service
8440420541,8440420542,0.2881,0.0,3.0,0.0,0.9973,footway
8440420541,8440420544,0.3615,0.0,3.0,0.0,0.7738,footway
8440420541,8440420543,0.2818,3.0,3.0,1.0,0.7213,footway
8440420543,8440420544,0.7052,0.0,6.0,0.0,0.6032,residential
8442360783,8442360784,0.1644,18.0,3.0,6.0,0.0,footway
8442360783,8442360784,0.1644,18.0,3.0,6.0,0.0,footway
8442360784,8442360785,0.1644,18.0,3.0,6.0,0.0,footway
8442360789,8442360794,0.0491,61.0,3.0,20.333,0.0,footway
8442360789,9214740288,0.0491,61.0,3.0,20.333,0.0,footway
8442360789,9214740300,0.0549,54.6,3.0,18.2,0.0,footway
8442360794,8442360795,0.2425,12.0,3.0,4.0,0.0,footway
8442360794,8453822786,0.083,36.0,3.0,12.0,0.0,footway
8442360795,8453822786,0.1215,24.5,3.0,8.167,0.0,footway
8442360795,8442360800,0.2425,12.0,3.0,4.0,0.0,footway
8442360805,8442360806,0.1871,31.5,6.0,5.25,0.0,residential
8442360810,8453822786,0.1322,22.5,3.0,7.5,0.0,footway
8442360810,8442364517,0.1331,22.3,3.0,7.433,0.0,footway
8442360815,8442364517,0.0979,30.5,3.0,10.167,0.0,footway
8442360815,8442360816,0.0979,30.5,3.0,10.167,0.0,footway
8445438579,8445438589,0.8487,3.0,5.0,0.6,0.0116,service
8445438580,8445438589,0.8575,3.0,5.0,0.6,0.0,service
8445438588,8445438589,0.8575,3.0,5.0,0.6,0.0,service
8449830026,8449830044,0.0767,39.0,3.0,13.0,0.0,footway
8449830026,8449830027,0.0933,32.0,3.0,10.667,0.0,footway
8449830026,8463553376,0.0767,39.0,3.0,13.0,0.0,footway
8449830027,8449830059,0.0933,32.0,3.0,10.667,0.0,footway
8449830027,8449830042,0.0933,32.0,3.0,10.667,0.0,footway
8449830029,8449830043,0.0995,30.0,3.0,10.0,0.0,footway
8449830029,8449830053,0.0854,35.0,3.0,11.667,0.0,footway
8449830029,8449830053,0.0854,35.0,3.0,11.667,0.0,footway
8449830042,8449830043,0.0879,34.0,3.0,11.333,0.0,footway
8449830042,8449830043,0.0879,34.0,3.0,11.333,0.0,footway
8449830042,8449830045,0.0688,43.5,3.0,14.5,0.0,footway
8449830043,8449830045,0.0879,34.0,3.0,11.333,0.0,footway
8449830044,8449830045,0.0688,43.5,3.0,14.5,0.0,footway
8449830053,8449830057,0.0665,45.0,3.0,15.0,0.0,footway
8449830059,8449830060,0.0995,30.0,3.0,10.0,0.0,footway
8449830059,8451647496,0.1047,28.5,3.0,9.5,0.0,footway
8449830060,8451647490,0.083,24.0,2.0,12.0,0.0,steps
8449830060,8451649420,0.0866,34.5,3.0,11.5,0.0,footway
8449830066,8451647464,0.0665,45.0,3.0,15.0,0.0,footway
8449830095,8615050368,0.0739,40.5,3.0,13.5,0.0,footway
8449830095,8449830096,0.0624,48.0,3.0,16.0,0.0,footway
8449830095,8451647464,0.0739,40.5,3.0,13.5,0.0,footway
8449830096,8449830110,0.0624,48.0,3.0,16.0,0.0,footway
8449830096,8451647506,0.0624,48.0,3.0,16.0,0.0,footway
8449830105,9577815365,0.04,75.0,3.0,25.0,0.0,footway
8449830105,8449841431,0.04,75.0,3.0,25.0,0.0,footway
8449830105,8449841438,0.0465,64.5,3.0,21.5,0.0,footway
8449830110,8449841434,0.0555,54.0,3.0,18.0,0.0,footway
8449830110,8449841438,0.0506,59.2,3.0,19.733,0.0,footway
8449841426,8449841439,0.0555,54.0,3.0,18.0,0.0,footway
8449841426,8449841433,0.0476,63.0,3.0,21.0,0.0,footway
8449841426,8449841434,0.0555,54.0,3.0,18.0,0.0,footway
8449841430,8449841431,0.04,75.0,3.0,25.0,0.0,footway
8449841430,8449841433,0.0434,69.0,3.0,23.0,0.0,footway
8449841430,8449841439,0.0441,68.0,3.0,22.667,0.0,footway
8449841431,8449841443,0.0422,71.0,3.0,23.667,0.0,footway
8449841432,8449841434,0.0491,61.0,3.0,20.333,0.0,footway
8449841432,8449841443,0.0434,69.0,3.0,23.0,0.0,footway
8449841432,8449841433,0.0434,69.0,3.0,23.0,0.0,footway
8449841438,8449841439,0.0465,64.5,3.0,21.5,0.0,footway
8449841443,8449841444,0.0434,69.0,3.0,23.0,0.0,footway
8449841444,8451649418,0.0434,69.0,3.0,23.0,0.0,footway
8449841444,8449841447,0.0434,69.0,3.0,23.0,0.0,footway
8449841447,8449841457,0.04,75.0,3.0,25.0,0.0,footway
8449841447,8449841456,0.04,75.0,3.0,25.0,0.0,footway
8449841456,8519921351,0.0665,75.0,5.0,15.0,0.0,service
8449841456,8519921347,0.04,75.0,3.0,25.0,0.0,footway
8449841457,9577816840,0.047,63.8,3.0,21.267,0.0,footway
8449841457,8519921363,0.04,75.0,3.0,25.0,0.0,footway
8451647464,9577815367,0.0517,58.0,3.0,19.333,0.0,footway
8451647486,8451647487,0.0767,39.0,3.0,13.0,0.0,footway
8451647486,8451647497,0.0767,39.0,3.0,13.0,0.0,footway
8451647486,8451649421,0.0787,38.0,3.0,12.667,0.0,footway
8451647487,8451647497,0.0767,39.0,3.0,13.0,0.0,footway
8451647487,8615050409,0.0665,45.0,3.0,15.0,0.0,footway
8451647490,8451647495,0.124,24.0,3.0,8.0,0.0,footway
8451647490,8451647493,0.124,24.0,3.0,8.0,0.0,footway
8451647493,8451647496,0.083,24.0,2.0,12.0,0.0,steps
8451647493,8451647495,0.124,24.0,3.0,8.0,0.0,footway
8451647495,8451647497,0.124,24.0,3.0,8.0,0.0,footway
8451647495,8519921362,0.124,24.0,3.0,8.0,0.0,footway
8451647496,8519921361,0.102,29.2,3.0,9.733,0.0,footway
8451647500,8451649421,0.0787,38.0,3.0,12.667,0.0,footway
8451647500,8615050411,0.0611,49.0,3.0,16.333,0.0,footway
8451647500,9577815376,0.0587,51.0,3.0,17.0,0.0,footway
8451647503,9577816840,0.0897,55.5,5.0,11.1,0.0,service
8451647503,8451649419,0.083,60.0,5.0,12.0,0.0,service
8451647503,8615050411,0.054,55.5,3.0,18.5,0.0,footway
8451647506,9577815376,0.0624,48.0,3.0,16.0,0.0,footway
8451647506,9577815380,0.0624,48.0,3.0,16.0,0.0,footway
8451649418,9577815380,0.052,57.6,3.0,19.2,0.0,footway
8451649418,9577815379,0.0454,66.0,3.0,22.0,0.0,footway
8451649419,8615050415,0.0476,63.0,3.0,21.0,0.0,footway
8451649420,8615050370,0.0787,38.0,3.0,12.667,0.0,footway
8451649420,8451649421,0.0526,38.0,2.0,19.0,0.0,steps
8451649555,8451649558,0.0416,72.0,3.0,24.0,0.0,footway
8451950537,8451950552,0.0624,48.0,3.0,16.0,0.0,footway
8451950546,8451950563,0.057,52.5,3.0,17.5,0.0,footway
8451950546,8451950552,0.0611,49.0,3.0,16.333,0.0,footway
8451950546,8451950552,0.0787,38.0,3.0,12.667,0.0,footway
8451950563,8591866822,0.057,52.5,3.0,17.5,0.0,footway
8451950563,8451950569,0.057,52.5,3.0,17.5,0.0,footway
8451950569,8615050366,0.0587,51.0,3.0,17.0,0.0,footway
8451950569,8615050365,0.0517,58.0,3.0,19.333,0.0,footway
8451953550,8519921405,0.2495,22.8,6.0,3.8,0.049,residential
8451953550,8519921390,0.237,24.6,6.0,4.1,0.0,residential
8451953550,8519921407,0.2137,27.4,6.0,4.567,0.0,residential
8451953552,9214740250,0.9701,3.0,12.0,0.25,0.0,secondary
8451953552,8451953553,0.359,13.0,5.0,2.6,0.0,service
8451953552,11125409441,0.8,9.0,12.0,0.75,0.0,secondary
8451953552,8591832213,0.4138,11.0,5.0,2.2,0.0,"['service', 'footway']"
8451953552,11125409432,0.9701,3.0,12.0,0.25,0.0,secondary
8451953552,11125409440,0.5882,16.5,12.0,1.375,0.0,secondary
8451953566,8451953568,0.2873,10.0,3.0,3.333,0.0,footway
8451953566,9739583401,0.3162,9.0,3.0,3.0,0.0,footway
8451953568,9685609063,0.4008,6.9,3.0,2.3,0.0,footway
8451953569,8451953570,0.2409,12.0,3.0,4.0,0.0086,footway
8451953570,8451953571,0.2545,11.4,3.0,3.8,0.0,footway
8451953571,9481699136,0.2715,10.6,3.0,3.533,0.0,footway
8455595665,8519921333,0.0555,54.0,3.0,18.0,0.0,footway
8455595665,8519921332,0.0555,54.0,3.0,18.0,0.0,footway
8456759954,8456759955,0.1104,27.0,3.0,9.0,0.0,footway
8456759954,8456759962,0.1104,27.0,3.0,9.0,0.0,footway
8456759955,8456759958,0.1414,21.0,3.0,7.0,0.0,footway
8456759955,8456759958,0.1414,21.0,3.0,7.0,0.0,footway
8456759958,8456759979,0.2545,19.0,5.0,3.8,0.0,"['service', 'footway']"
8456759962,8456759963,0.1104,27.0,3.0,9.0,0.0,footway
8456759967,8456759976,0.1568,31.5,5.0,6.3,0.0,service
8456759973,8456759978,0.0555,54.0,3.0,18.0,0.0,footway
8456759973,8456759976,0.0797,37.5,3.0,12.5,0.0,footway
8456759976,8456759979,0.2316,21.0,5.0,4.2,0.0,service
8456759978,8456759979,0.1414,21.0,3.0,7.0,0.0,"['footway', 'steps']"
8463699843,8598774299,0.4055,6.0,3.0,2.0,0.0762,footway
8463699843,8598774293,0.4193,6.0,3.0,2.0,0.0495,footway
8463699875,8463699879,0.7942,3.0,6.0,0.5,0.159,tertiary_link
8463699879,8489939574,0.9207,3.0,9.0,0.333,0.0816,tertiary
8481463887,8481463892,0.0519,51.0,3.0,17.0,0.6741,footway
8481463887,8481463889,0.0497,54.0,3.0,18.0,0.629,footway
8481463889,8481463892,0.0504,52.5,3.0,17.5,0.691,footway
8481463889,8481463891,0.047,58.5,3.0,19.5,0.5197,footway
8481463892,8481463893,0.0552,48.0,3.0,16.0,0.6253,footway
8488713578,8488728814,0.1103,44.6,5.0,8.92,0.0478,service
8488713578,8488728770,0.083,60.0,5.0,12.0,0.0,service
8488713578,8488728777,0.1023,48.6,5.0,9.72,0.0,service
8488728719,8488728770,0.0844,59.0,5.0,11.8,0.0,service
8488728724,8488728763,0.224,21.8,5.0,4.36,0.0,service
8488728730,8488728735,0.083,60.0,5.0,12.0,0.0,service
8488728734,8488728735,0.083,60.0,5.0,12.0,0.0,service
8488728763,8488729624,0.2262,21.0,5.0,4.2,0.0529,service
8488728763,8488728770,0.1155,43.0,5.0,8.6,0.0,service
8488728777,8488728814,0.1662,27.6,5.0,5.52,0.2069,service
8488728814,8488729624,0.3275,12.3,5.0,2.46,0.2123,service
8488729624,8488729629,0.4709,8.3,5.0,1.66,0.1033,service
8489939568,8489963358,0.9479,3.0,12.0,0.25,0.1031,secondary
8489939568,8489939574,0.8057,3.0,6.0,0.5,0.1411,secondary_link
8489963348,8489963358,0.7736,3.0,6.0,0.5,0.1914,secondary_link
8493926735,11125407480,0.8187,5.2,8.0,0.65,0.0361,primary_link
8493926735,9481381136,0.8362,7.0,12.0,0.583,0.0869,secondary
8493981045,8493981051,0.2079,22.5,5.0,4.5,0.1025,service
8493981051,8493981052,0.432,9.5,5.0,1.9,0.0938,service
8493981051,8493981058,0.3367,13.5,5.0,2.7,0.0482,service
8493981059,8493981068,0.1059,45.0,5.0,9.0,0.1946,service
8493981060,8493981086,0.1738,27.0,5.0,5.4,0.1333,service
8493981060,8493981068,0.1542,30.6,5.0,6.12,0.1438,service
8493981068,8493981080,0.1047,45.0,5.0,9.0,0.2515,service
8493981080,8493981097,0.1078,45.0,5.0,9.0,0.1129,service
8493981080,8493981086,0.1324,36.0,5.0,7.2,0.1427,service
8493981086,8493981097,0.2578,16.6,5.0,3.32,0.21,service
8493981087,8493981097,0.3241,13.1,5.0,2.62,0.1504,service
8494029532,8494029536,0.636,6.9,6.0,1.15,0.035,residential
8494029532,8494029538,0.6314,7.4,6.0,1.233,0.0,residential
8494029536,8494029538,0.6242,7.5,6.0,1.25,0.001,residential
8494048089,8494048090,0.0871,54.0,5.0,10.8,0.3163,service
8495257895,8495257900,0.9995,0.0,12.0,0.0,0.0383,secondary
8495276533,8495276551,0.3162,15.0,5.0,3.0,0.0,service
8495276539,8495276548,0.3987,11.5,5.0,2.3,0.0,service
8495276540,8495276548,0.7666,4.0,5.0,0.8,0.0188,service
8495276548,8495276551,0.8575,3.0,5.0,0.6,0.0,service
8495276551,8495276553,0.7657,4.2,5.0,0.84,0.0,service
8495285978,8829144794,0.5474,6.0,5.0,1.2,0.1645,service
8495285989,8829144792,0.9972,0.0,16.0,0.0,0.1205,primary
8495285989,8829144794,0.4281,9.0,5.0,1.8,0.1554,service
8495290882,8495290886,0.4472,12.0,6.0,2.0,0.0,secondary_link
8495290886,8495290890,0.4472,12.0,6.0,2.0,0.0,secondary_link
8495290890,8496926448,1.0,0.0,12.0,0.0,0.0,secondary
8495308962,8495308963,0.6455,6.6,6.0,1.1,0.0457,residential
8495308963,8495308965,0.596,7.0,6.0,1.167,0.1084,residential
8495308964,8495308965,0.5444,8.1,6.0,1.35,0.1169,residential
8495328977,8495328993,0.7936,3.0,5.0,0.6,0.0833,service
8495328978,8495328992,0.7923,3.0,5.0,0.6,0.0851,service
8495328982,8495328992,0.8407,3.0,5.0,0.6,0.022,service
8495328992,8495328993,0.8559,3.0,5.0,0.6,0.0021,service
8495328993,8495328995,0.8135,3.0,5.0,0.6,0.0575,service
8495328995,8495328996,0.7854,3.0,5.0,0.6,0.0941,service
8495379217,8495379221,0.1352,34.5,5.0,6.9,0.2138,service
8496926448,10123284622,1.0,0.0,6.0,0.0,0.0,secondary_link
8496926448,10123284623,1.0,0.0,12.0,0.0,0.0,secondary
8496926460,10123284622,0.1843,31.0,6.0,5.167,0.0997,secondary_link
8497761823,8497761837,0.5932,8.1,6.0,1.35,0.0,secondary_link
8497792056,8497792066,0.5547,9.0,6.0,1.5,0.0,residential
8497792064,8497792066,0.5241,9.8,6.0,1.633,0.0,residential
8497861056,8497861064,0.1644,48.0,8.0,6.0,0.0,primary_link
8497861056,9577227739,1.0,0.0,16.0,0.0,0.0,primary
8497861064,8952652908,1.0,0.0,16.0,0.0,0.0,primary
8498392567,8498392572,0.6752,6.6,6.0,1.1,0.0,residential
8498392568,8498392572,0.7018,6.1,6.0,1.017,0.0,residential
8498410067,13070402055,0.9998,0.0,16.0,0.0,0.0285,primary
8498410067,9081846558,0.5955,21.0,16.0,1.312,0.0587,primary
8498410067,8498422127,0.126,61.5,8.0,7.688,0.1467,primary_link
8498422127,8498422128,0.9851,0.0,9.0,0.0,0.1572,tertiary
8498422128,13070402055,0.9986,0.0,9.0,0.0,0.0471,tertiary
8498422128,9577113365,0.9875,0.0,6.0,0.0,0.0957,secondary_link
8498422137,13070402064,0.9864,0.0,16.0,0.0,0.2668,primary
8498422137,9577113356,0.9302,0.0,8.0,0.0,0.3157,primary_link
8498457925,13070402072,0.9987,0.0,8.0,0.0,0.0409,primary_link
8498467197,8498467205,0.9891,0.0,8.0,0.0,0.1193,primary_link
8498915641,8498915642,0.1689,29.0,5.0,5.8,0.0174,service
8498915642,8498915643,0.2515,18.2,5.0,3.64,0.1029,service
8498978692,8498978695,0.5749,8.5,6.0,1.417,0.0,residential
8498978692,8498978693,0.5492,9.1,6.0,1.517,0.0022,residential
8498978693,8498978694,0.4337,12.3,6.0,2.05,0.0133,residential
8498978694,8498978695,0.5288,9.6,6.0,1.6,0.0058,residential
8498983172,11699355262,0.5446,9.2,6.0,1.533,0.0,residential
8498983172,8498983174,0.5492,9.1,6.0,1.517,0.0,residential
8498983172,8498983176,0.5408,9.3,6.0,1.55,0.0,residential
8498983174,11697186007,0.5199,9.9,6.0,1.65,0.0,residential
8498983174,11697186006,0.4961,10.5,6.0,1.75,0.0,residential
8498983175,11697186004,0.6081,11.8,9.0,1.311,0.0,tertiary
8498983175,11697186006,0.5315,9.6,6.0,1.6,0.0,residential
8498983176,11699355261,0.4997,10.4,6.0,1.733,0.0,residential
8499098859,8499098866,0.4993,9.9,6.0,1.65,0.0513,residential
8499654568,8952652902,0.9994,0.0,16.0,0.0,0.0561,primary
8499654568,8499654571,0.9826,0.0,8.0,0.0,0.1511,primary_link
8499654568,9040007342,0.9975,0.0,16.0,0.0,0.1132,primary
8500535128,10708182402,0.3417,15.0,6.0,2.5,0.1501,residential
8500535128,9925220593,0.4328,16.0,8.0,2.0,0.0663,primary_link
8500535129,9925220594,0.4061,13.5,6.0,2.25,0.0,residential
8500535129,9925220593,0.5098,13.5,8.0,1.688,0.0,primary_link
