station,net_node,hour,threshold,nodes_CA,nodes_TCA,reduction_pct
마포구청,5905951490,6,42.7,1038,1038,0.0
월드컵경기장,798569457,6,42.7,500,500,0.0
증산,3823125035,6,42.7,1303,1303,0.0
새절,3822999355,6,42.7,1828,1828,0.0
구산,2292697262,6,42.7,1767,1767,0.0
연신내,13357342120,6,42.7,1578,1578,0.0
독바위,3824954278,6,42.7,914,914,0.0
역촌,10789220053,6,42.7,1917,1917,0.0
어린이대공원,7939459503,6,42.7,860,860,0.0
군자,8743773046,6,42.7,1103,1103,0.0
중곡,3840461137,6,42.7,932,932,0.0
용마산,10141309870,6,42.7,1285,1285,0.0
사가정,436849774,6,42.7,1805,1805,0.0
면목,436816024,6,42.7,1746,1746,0.0
상봉,436718863,6,42.7,2078,2078,0.0
중화,3819991417,6,42.7,1857,1857,0.0
먹골,436538654,6,42.7,1117,1117,0.0
태릉입구,13821634895,6,42.7,1354,1354,0.0
공릉,13566284590,6,42.7,1151,1151,0.0
하계,13566334119,6,42.7,554,554,0.0
중계,3835756882,6,42.7,440,440,0.0
노원,10598556476,6,42.7,697,697,0.0
마들,9410070134,6,42.7,1010,1010,0.0
수락산,13566334197,6,42.7,619,619,0.0
가산디지털단지,436846908,6,42.7,460,460,0.0
남구로,2590252230,6,42.7,768,768,0.0
대림,2589375675,6,42.7,858,858,0.0
신풍,2108483850,6,42.7,848,848,0.0
보라매,2108483937,6,42.7,721,721,0.0
신대방삼거리,2108483943,6,42.7,901,901,0.0
장승배기,1830596637,6,42.7,854,854,0.0
상도,436821675,6,42.7,771,771,0.0
숭실대입구,11413637825,6,42.7,585,585,0.0
남성,4195693782,6,42.7,686,686,0.0
이수,13434371130,6,42.7,970,970,0.0
내방,2110270505,6,42.7,487,487,0.0
반포,9914441894,6,42.7,746,746,0.0
논현,2280678861,6,42.7,955,955,0.0
학동,2279487893,6,42.7,1030,1030,0.0
청담,2279487921,6,42.7,785,785,0.0
자양,9040152140,6,42.7,636,636,0.0
용두,1939143883,6,42.7,1269,1269,0.0
신답,2460188205,6,42.7,45,45,0.0
천왕,1784377384,6,42.7,338,338,0.0
장지,11202554992,6,42.7,983,983,0.0
문정,6832910091,6,42.7,581,581,0.0
송파,2280491847,6,42.7,553,553,0.0
석촌,2280491863,6,42.7,301,301,0.0
몽촌토성,2346858828,6,42.7,451,451,0.0
강동구청,436855505,6,42.7,904,904,0.0
암사,999136556,6,42.7,828,828,0.0
중앙보훈병원,4197252516,6,42.7,357,357,0.0
둔촌오륜,11229084218,6,42.7,377,377,0.0
한성백제,10009448574,6,42.7,394,394,0.0
송파나루,1809560163,6,42.7,485,485,0.0
석촌고분,10855673146,6,42.7,780,780,0.0
삼전,4186302819,6,42.7,613,613,0.0
대모산입구,4643770733,6,42.7,495,495,0.0
개포동,2032418657,6,42.7,428,428,0.0
구룡,436814317,6,42.7,225,225,0.0
한티,4784810914,6,42.7,616,616,0.0
압구정로데오,596509934,6,42.7,705,705,0.0
서울숲,9081846792,6,42.7,723,723,0.0
양재시민의숲,12872531616,6,42.7,667,667,0.0
청계산입구,11744211938,6,42.7,177,177,0.0
성신여대입구,5226829495,6,42.7,886,886,0.0
청량리,7749822746,6,42.7,1451,1451,0.0
신내,9534964676,6,42.7,661,661,0.0
종로3가,7068953101,6,42.7,1739,1739,0.0
신설동,13345643243,6,42.7,1380,1380,0.0
성신여대입구,9816197077,6,42.7,862,862,0.0
이촌,13472471079,6,42.7,485,485,0.0
서울역,10216518963,6,42.7,550,550,0.0
수서,6004121530,6,42.7,224,224,0.0
건대입구,11303511536,6,42.7,1018,1018,0.0
선정릉,596482732,6,42.7,765,765,0.0
선릉,860338496,6,42.7,762,762,0.0
도곡,3418782698,6,42.7,447,447,0.0
수서,12364278188,6,42.7,233,233,0.0
복정,11330600836,6,42.7,445,445,0.0
왕십리,9369050246,6,42.7,1530,1530,0.0
왕십리,11127349780,6,42.7,1663,1663,0.0
신설동,4173042514,6,42.7,1293,1293,0.0
939정거장,8436624771,6,42.7,364,364,0.0
창동,4659124351,6,42.7,526,526,0.0
동작,3401123578,6,42.7,13,13,0.0
개화,9701881739,6,42.7,242,242,0.0
상봉,2470981971,6,42.7,1849,1849,0.0
관악산,4373612914,6,42.7,549,549,0.0
서울대벤처타운,1835221096,6,42.7,879,879,0.0
신림,1844912791,6,42.7,1197,1197,0.0
당곡,436858756,6,42.7,1055,1055,0.0
보라매병원,436847189,6,42.7,817,817,0.0
보라매공원,7916896848,6,42.7,516,516,0.0
보라매,2819460436,6,42.7,703,703,0.0
서울지방병무청,11178013529,6,42.7,675,675,0.0
대방,11553007316,6,42.7,534,534,0.0
샛강,13506574406,6,42.7,361,361,0.0
샛강,13670786965,6,42.7,348,348,0.0
서울역,3390941198,6,42.7,980,980,0.0
디지털미디어시티,2605603657,6,42.7,383,383,0.0
디지털미디어시티,4652833827,6,42.7,469,469,0.0
노원,5706189891,6,42.7,776,776,0.0
양재,4865811281,6,42.7,893,893,0.0
강남,3087683154,6,42.7,1222,1222,0.0
당산,10814323607,6,42.7,737,737,0.0
서울역,3391063393,6,42.7,1011,1011,0.0
신길,4636791670,6,42.7,720,720,0.0
가산디지털단지,2108483903,6,42.7,492,492,0.0
상계,3401474874,6,42.7,689,689,0.0
선유도,2726710465,6,42.7,537,537,0.0
신목동,2812530406,6,42.7,405,405,0.0
염창,2289016390,6,42.7,683,683,0.0
등촌,2290015312,6,42.7,810,810,0.0
증미,3042643876,6,42.7,673,673,0.0
가양,2142681442,6,42.7,885,885,0.0
양천향교,414683333,6,42.7,635,635,0.0
신방화,10814323761,6,42.7,827,827,0.0
공항시장,4604019398,6,42.7,777,777,0.0
총신대입구(이수),4984575377,6,42.7,877,877,0.0
동묘앞,3830591800,6,42.7,1683,1683,0.0
동대문,7195666618,6,42.7,1827,1827,0.0
종로3가,4198116864,6,42.7,1363,1363,0.0
종로3가,4197560774,6,42.7,1595,1595,0.0
정릉,3828480980,6,42.7,700,700,0.0
솔샘,3841342870,6,42.7,826,826,0.0
삼양사거리,3841342963,6,42.7,1425,1425,0.0
삼양,3840741768,6,42.7,1428,1428,0.0
화계,436865378,6,42.7,1464,1464,0.0
가오리,3840936112,6,42.7,1346,1346,0.0
4.19민주묘지,3841077641,6,42.7,939,939,0.0
솔밭공원,3626451463,6,42.7,493,493,0.0
북한산우이,11824482197,6,42.7,274,274,0.0
시청,7677568503,6,42.7,1206,1206,0.0
노량진,4627778176,6,42.7,411,411,0.0
김포공항,7981330101,6,42.7,553,553,0.0
김포공항,4874729815,6,42.7,614,614,0.0
옥수,8222891384,6,42.7,318,318,0.0
신도림,5119449050,6,42.7,331,331,0.0
수서,11563289590,6,42.7,234,234,0.0
연신내,10678122489,6,42.7,1643,1643,0.0
뚝섬,8498978693,6,42.7,756,756,0.0
동대문역사문화공원,414685825,6,42.7,1759,1759,0.0
동대문역사문화공원,1945254583,6,42.7,1864,1864,0.0
종합운동장,13894950326,6,42.7,402,402,0.0
홍대입구,13227913200,6,42.7,2129,2129,0.0
942정거장,436815896,6,42.7,625,625,0.0
한성대입구,5973684086,7,38.0,1088,1088,0.0
제기동,9655918649,7,38.0,1288,1288,0.0
신이문,3831106833,7,38.0,1042,1042,0.0
회기,9776882774,7,38.0,1756,1756,0.0
월계,3834716670,7,38.0,300,300,0.0
녹천,3834717475,7,38.0,227,227,0.0
광운대,436854528,7,38.0,396,396,0.0
창동,3834608837,7,38.0,424,424,0.0
방학,3846919916,7,38.0,688,688,0.0
오류동,8508812072,7,38.0,98,98,0.0
개봉,5442986444,7,38.0,390,390,0.0
구일,3210749463,7,38.0,272,272,0.0
일원,9454279402,7,38.0,208,208,0.0
양원,9534964626,7,38.0,911,911,0.0
한남,3852156874,7,38.0,249,249,0.0
수색,11944713936,7,38.0,364,364,0.0
940정거장,3011994542,7,38.0,315,315,0.0
중랑,10138603166,7,38.0,1617,1617,0.0
망우,9760894592,7,38.0,1800,1800,0.0
국회의사당,2932339394,7,38.0,587,587,0.0
노들,4627760504,7,38.0,448,448,0.0
신설동,13227969660,7,38.0,1231,1231,0.0
용답,2460188229,7,38.0,807,807,0.0
신촌,13683819523,7,38.0,2215,2215,0.0
수서,6299196105,7,38.0,236,236,0.0
충정로,3893042379,7,38.0,1387,1387,0.0
서강대,5221755996,7,38.0,2111,2111,0.0
종로5가,436883169,7,38.0,1678,1678,0.0
고속터미널,9798531671,7,38.0,689,689,0.0
청량리,10121691848,7,38.0,1413,1413,0.0
봉은사,595750357,7,38.0,602,602,0.0
언주,414684639,7,38.0,1033,1033,0.0
삼성중앙,595750358,7,38.0,682,682,0.0
사평,13512489422,7,38.0,789,789,0.0
선정릉,2110338712,7,38.0,804,804,0.0
신논현,8376423650,7,38.0,1082,1082,0.0
외대앞,3831105923,7,38.0,1212,1212,0.0
구반포,11641428792,7,38.0,381,381,0.0
흑석,436881334,7,38.0,262,262,0.0
신반포,10918075302,7,38.0,556,556,0.0
온수,4987997944,7,38.0,269,269,0.0
왕십리,9083521281,7,38.0,1411,1411,0.0
응봉,13780851569,7,38.0,76,76,0.0
도봉,7006105399,7,38.0,659,659,0.0
서빙고,12874837067,7,38.0,295,295,0.0
양재,11431861586,7,38.0,940,940,0.0
이촌,4172393733,7,38.0,454,454,0.0
복정,11330600853,7,38.0,392,392,0.0
독산,4095041979,7,38.0,268,268,0.0
신내,9810803930,7,38.0,662,662,0.0
금천구청,5308009219,7,38.0,605,605,0.0
암사역사공원,436817489,7,38.0,476,476,0.0
보문,436873184,7,38.0,1115,1115,0.0
동작,7660036116,7,38.0,204,204,0.0
서울,10013086401,7,38.0,830,830,0.0
도곡,5403582157,7,38.0,462,462,0.0
김포공항,2353543144,7,38.0,522,522,0.0
동대문역사문화공원,8496801700,7,38.0,1850,1850,0.0
구로,8918160546,7,38.0,533,533,0.0
북한산보국문,3841557294,7,38.0,582,582,0.0
안국,436867523,7,38.0,1297,1297,0.0
강일,13093833784,7,38.0,347,347,0.0
천호,999136673,7,38.0,1051,1051,0.0
서원,1835221331,7,38.0,1227,1227,0.0
동대문,3830591792,7,38.0,1671,1671,0.0
삼각지,5589627062,7,38.0,902,902,0.0
도봉산,5246596481,7,38.0,477,477,0.0
도봉산,5246596482,7,38.0,488,488,0.0
영등포,11459128410,7,38.0,783,783,0.0
노량진,3785111388,7,38.0,417,417,0.0
용산,10816124190,7,38.0,415,415,0.0
종각,11198015018,7,38.0,1508,1508,0.0
건대입구,2613069963,7,38.0,1123,1123,0.0
가좌,5756085341,7,38.0,950,950,0.0
남영,7836289839,7,38.0,867,867,0.0
대방,4617447369,7,38.0,306,306,0.0
응암,8735757178,7,38.0,2062,2062,0.0
합정,5215341441,7,38.0,1477,1477,0.0
동묘앞,4170064719,7,38.0,1658,1658,0.0
고려대,5404768239,7,38.0,1585,1585,0.0
홍대입구,11841458495,7,38.0,2240,2240,0.0
디지털미디어시티,9891051186,7,38.0,182,182,0.0
선릉,2280678836,7,38.0,766,766,0.0
강남구청,2282830004,7,38.0,911,911,0.0
강남,7168335697,7,38.0,1287,1287,0.0
가락시장,10939998666,7,38.0,266,266,0.0
을지로3가,7694743853,7,38.0,1932,1932,0.0
불광,11228575654,7,38.0,1358,1358,0.0
구의,3958847218,7,38.0,330,330,0.0
강변,1850655113,7,38.0,359,359,0.0
잠실나루,5159105401,7,38.0,251,251,0.0
옥수,3851466435,7,38.0,215,215,0.0
충무로,3846576172,7,38.0,1502,1502,0.0
약수,3846603560,7,38.0,839,839,0.0
교대,3355067052,7,38.0,895,895,0.0
오금,3278844051,7,38.0,992,992,0.0
한양대,8992783196,7,38.0,906,906,0.0
성수,2551966241,7,38.0,805,805,0.0
시청,3404904658,7,38.0,1074,1074,0.0
을지로입구,436830313,7,38.0,1494,1494,0.0
을지로4가,10296582868,7,38.0,1599,1599,0.0
신당,414685846,7,38.0,1733,1733,0.0
상왕십리,11127349744,7,38.0,1796,1796,0.0
신촌,5937884691,7,38.0,2707,2707,0.0
이대,9283138042,7,38.0,1934,1934,0.0
아현,1936511359,7,38.0,1758,1758,0.0
마곡나루,4019735070,7,38.0,568,568,0.0
당산,3216944261,7,38.0,692,692,0.0
문래,11455185928,7,38.0,1223,1223,0.0
신도림,5344219251,7,38.0,229,229,0.0
구로디지털단지,4624772818,7,38.0,665,665,0.0
신대방,4624808762,7,38.0,578,578,0.0
신림,5404739367,7,38.0,1212,1212,0.0
봉천,5404739628,7,38.0,1274,1274,0.0
서울대입구,5406451695,7,38.0,959,959,0.0
낙성대,5406462591,7,38.0,618,618,0.0
방배,8471989456,7,38.0,421,421,0.0
서초,3221788784,7,38.0,652,652,0.0
역삼,2280678732,7,38.0,948,948,0.0
삼성,733859380,7,38.0,606,606,0.0
종합운동장,1430639131,7,38.0,362,362,0.0
잠실새내,2957013438,7,38.0,642,642,0.0
잠실,7877518993,7,38.0,415,415,0.0
양천구청,3380999909,7,38.0,471,471,0.0
신정네거리,9572122970,7,38.0,759,759,0.0
도림천,4630961655,7,38.0,567,567,0.0
경찰병원,1812000920,7,38.0,649,649,0.0
대청,2927282422,7,38.0,495,495,0.0
학여울,4643770712,7,38.0,520,520,0.0
대치,2281644495,7,38.0,618,618,0.0
매봉,5406359683,7,38.0,583,583,0.0
남부터미널,436864976,7,38.0,743,743,0.0
잠원,4634374794,7,38.0,513,513,0.0
신사,8489501829,7,38.0,1026,1026,0.0
압구정,9891581229,7,38.0,1171,1171,0.0
금호,4201516987,7,38.0,552,552,0.0
동대입구,436870722,7,38.0,1131,1131,0.0
경복궁,6033544429,7,38.0,1196,1196,0.0
독립문,13460710395,7,38.0,816,816,0.0
무악재,11296428367,7,38.0,455,455,0.0
홍제,436868050,7,38.0,855,855,0.0
녹번,436867704,7,38.0,786,786,0.0
구파발,8515726110,7,38.0,786,786,0.0
불암산,3841778897,7,38.0,478,478,0.0
쌍문,436836179,7,38.0,1106,1106,0.0
수유,9813541694,7,38.0,1433,1433,0.0
미아,9819314920,7,38.0,1362,1362,0.0
미아사거리,5198597933,7,38.0,1334,1334,0.0
길음,5210130825,7,38.0,921,921,0.0
혜화,2409390726,7,38.0,915,915,0.0
명동,7495868732,7,38.0,1420,1420,0.0
회현,12920546288,7,38.0,1025,1025,0.0
서울역,5348913449,7,38.0,990,990,0.0
숙대입구,2533148374,7,38.0,1017,1017,0.0
신용산,10816047755,7,38.0,445,445,0.0
사당,11521991148,7,38.0,772,772,0.0
남태령,7621561344,7,38.0,140,140,0.0
마천,10277058704,7,38.0,1004,1004,0.0
거여,4489986954,7,38.0,1107,1107,0.0
개롱,12142687377,7,38.0,1146,1146,0.0
방이,2310500979,7,38.0,840,840,0.0
올림픽공원,8493888383,7,38.0,637,637,0.0
둔촌동,4680325914,7,38.0,548,548,0.0
상일동,7106623354,7,38.0,484,484,0.0
고덕,5915757376,7,38.0,713,713,0.0
명일,10009228390,7,38.0,570,570,0.0
굽은다리,3851742835,7,38.0,725,725,0.0
길동,3856135009,7,38.0,792,792,0.0
강동,3856513978,7,38.0,814,814,0.0
광나루,11182352080,7,38.0,452,452,0.0
아차산,2123390941,7,38.0,612,612,0.0
장한평,10708070992,7,38.0,481,481,0.0
답십리,10708182321,7,38.0,295,295,0.0
마장,3832676328,7,38.0,1208,1208,0.0
행당,3833113882,7,38.0,1241,1241,0.0
신금호,3848968727,7,38.0,743,743,0.0
광화문,13971398420,7,38.0,1418,1418,0.0
서대문,445343537,7,38.0,1362,1362,0.0
애오개,13142535285,7,38.0,1849,1849,0.0
공덕,9941864292,7,38.0,1998,1998,0.0
마포,13227969612,7,38.0,1192,1192,0.0
여의나루,355173356,7,38.0,598,598,0.0
여의도,4744225606,7,38.0,421,421,0.0
신길,4529530743,7,38.0,518,518,0.0
영등포시장,355173354,7,38.0,1102,1102,0.0
영등포구청,5215341470,7,38.0,1148,1148,0.0
양평,436860925,7,38.0,708,708,0.0
오목교,2808319707,7,38.0,1088,1088,0.0
목동,13895049012,7,38.0,1061,1061,0.0
신정,2848435510,7,38.0,787,787,0.0
까치산,1906282324,7,38.0,941,941,0.0
화곡,2289350750,7,38.0,1376,1376,0.0
우장산,4706229292,7,38.0,1447,1447,0.0
발산,1791473931,7,38.0,929,929,0.0
마곡,13800646917,7,38.0,593,593,0.0
송정,4602991606,7,38.0,677,677,0.0
개화산,9228947724,7,38.0,593,593,0.0
방화,2702609963,7,38.0,435,435,0.0
봉화산,436834232,7,38.0,477,477,0.0
화랑대,3842209686,7,38.0,904,904,0.0
석계,1795189949,7,38.0,982,982,0.0
돌곶이,3830773366,7,38.0,1397,1397,0.0
상월곡,5219803722,7,38.0,1040,1040,0.0
월곡,5406198806,7,38.0,1159,1159,0.0
안암,7625622864,7,38.0,1804,1804,0.0
창신,1943131791,7,38.0,758,758,0.0
청구,1936511423,7,38.0,1242,1242,0.0
버티고개,3847632030,7,38.0,334,334,0.0
한강진,436868241,7,38.0,569,569,0.0
이태원,2470887090,7,38.0,754,754,0.0
녹사평,2384953064,7,38.0,1040,1040,0.0
효창공원앞,4426288471,7,38.0,1133,1133,0.0
대흥,9987526934,7,38.0,1983,1983,0.0
광흥창,4101356295,7,38.0,1853,1853,0.0
상수,414685238,7,38.0,1337,1337,0.0
망원,445327391,7,38.0,1724,1724,0.0
마포구청,5905951490,7,38.0,1038,1038,0.0
월드컵경기장,798569457,7,38.0,500,500,0.0
증산,3823125035,7,38.0,1303,1303,0.0
새절,3822999355,7,38.0,1828,1828,0.0
구산,2292697262,7,38.0,1767,1767,0.0
연신내,13357342120,7,38.0,1578,1578,0.0
독바위,3824954278,7,38.0,914,914,0.0
역촌,10789220053,7,38.0,1917,1917,0.0
어린이대공원,7939459503,7,38.0,860,860,0.0
군자,8743773046,7,38.0,1103,1103,0.0
중곡,3840461137,7,38.0,932,932,0.0
용마산,10141309870,7,38.0,1285,1285,0.0
사가정,436849774,7,38.0,1805,1805,0.0
면목,436816024,7,38.0,1746,1746,0.0
상봉,436718863,7,38.0,2078,2078,0.0
중화,3819991417,7,38.0,1857,1857,0.0
먹골,436538654,7,38.0,1117,1117,0.0
태릉입구,13821634895,7,38.0,1354,1354,0.0
공릉,13566284590,7,38.0,1151,1151,0.0
하계,13566334119,7,38.0,554,554,0.0
중계,3835756882,7,38.0,440,440,0.0
노원,10598556476,7,38.0,697,697,0.0
마들,9410070134,7,38.0,1010,1010,0.0
수락산,13566334197,7,38.0,619,619,0.0
가산디지털단지,436846908,7,38.0,460,460,0.0
남구로,2590252230,7,38.0,768,768,0.0
대림,2589375675,7,38.0,858,858,0.0
신풍,2108483850,7,38.0,848,848,0.0
보라매,2108483937,7,38.0,721,721,0.0
신대방삼거리,2108483943,7,38.0,901,901,0.0
장승배기,1830596637,7,38.0,854,854,0.0
상도,436821675,7,38.0,771,771,0.0
숭실대입구,11413637825,7,38.0,585,585,0.0
남성,4195693782,7,38.0,686,686,0.0
이수,13434371130,7,38.0,970,970,0.0
내방,2110270505,7,38.0,487,487,0.0
반포,9914441894,7,38.0,746,746,0.0
논현,2280678861,7,38.0,955,955,0.0
학동,2279487893,7,38.0,1030,1030,0.0
청담,2279487921,7,38.0,785,785,0.0
자양,9040152140,7,38.0,636,636,0.0
용두,1939143883,7,38.0,1269,1269,0.0
신답,2460188205,7,38.0,45,45,0.0
천왕,1784377384,7,38.0,338,338,0.0
장지,11202554992,7,38.0,983,983,0.0
문정,6832910091,7,38.0,581,581,0.0
송파,2280491847,7,38.0,553,553,0.0
석촌,2280491863,7,38.0,301,301,0.0
몽촌토성,2346858828,7,38.0,451,451,0.0
강동구청,436855505,7,38.0,904,904,0.0
암사,999136556,7,38.0,828,828,0.0
중앙보훈병원,4197252516,7,38.0,357,357,0.0
둔촌오륜,11229084218,7,38.0,377,377,0.0
한성백제,10009448574,7,38.0,394,394,0.0
송파나루,1809560163,7,38.0,485,485,0.0
석촌고분,10855673146,7,38.0,780,780,0.0
삼전,4186302819,7,38.0,613,613,0.0
대모산입구,4643770733,7,38.0,495,495,0.0
개포동,2032418657,7,38.0,428,428,0.0
구룡,436814317,7,38.0,225,225,0.0
한티,4784810914,7,38.0,616,616,0.0
압구정로데오,596509934,7,38.0,705,705,0.0
서울숲,9081846792,7,38.0,723,723,0.0
양재시민의숲,12872531616,7,38.0,667,667,0.0
청계산입구,11744211938,7,38.0,177,177,0.0
성신여대입구,5226829495,7,38.0,886,886,0.0
청량리,7749822746,7,38.0,1451,1451,0.0
신내,9534964676,7,38.0,661,661,0.0
종로3가,7068953101,7,38.0,1739,1739,0.0
신설동,13345643243,7,38.0,1380,1380,0.0
성신여대입구,9816197077,7,38.0,862,862,0.0
이촌,13472471079,7,38.0,485,485,0.0
서울역,10216518963,7,38.0,550,550,0.0
수서,6004121530,7,38.0,224,224,0.0
건대입구,11303511536,7,38.0,1018,1018,0.0
선정릉,596482732,7,38.0,765,765,0.0
선릉,860338496,7,38.0,762,762,0.0
도곡,3418782698,7,38.0,447,447,0.0
수서,12364278188,7,38.0,233,233,0.0
복정,11330600836,7,38.0,445,445,0.0
왕십리,9369050246,7,38.0,1530,1530,0.0
왕십리,11127349780,7,38.0,1663,1663,0.0
신설동,4173042514,7,38.0,1293,1293,0.0
939정거장,8436624771,7,38.0,364,364,0.0
창동,4659124351,7,38.0,526,526,0.0
동작,3401123578,7,38.0,13,13,0.0
개화,9701881739,7,38.0,242,242,0.0
상봉,2470981971,7,38.0,1849,1849,0.0
관악산,4373612914,7,38.0,549,549,0.0
서울대벤처타운,1835221096,7,38.0,879,879,0.0
신림,1844912791,7,38.0,1197,1197,0.0
당곡,436858756,7,38.0,1055,1055,0.0
보라매병원,436847189,7,38.0,817,817,0.0
보라매공원,7916896848,7,38.0,516,516,0.0
보라매,2819460436,7,38.0,703,703,0.0
서울지방병무청,11178013529,7,38.0,675,675,0.0
대방,11553007316,7,38.0,534,534,0.0
샛강,13506574406,7,38.0,361,361,0.0
샛강,13670786965,7,38.0,348,348,0.0
서울역,3390941198,7,38.0,980,980,0.0
디지털미디어시티,2605603657,7,38.0,383,383,0.0
디지털미디어시티,4652833827,7,38.0,469,469,0.0
노원,5706189891,7,38.0,776,776,0.0
양재,4865811281,7,38.0,893,893,0.0
강남,3087683154,7,38.0,1222,1222,0.0
당산,10814323607,7,38.0,737,737,0.0
서울역,3391063393,7,38.0,1011,1011,0.0
신길,4636791670,7,38.0,720,720,0.0
가산디지털단지,2108483903,7,38.0,492,492,0.0
상계,3401474874,7,38.0,689,689,0.0
선유도,2726710465,7,38.0,537,537,0.0
신목동,2812530406,7,38.0,405,405,0.0
염창,2289016390,7,38.0,683,683,0.0
등촌,2290015312,7,38.0,810,810,0.0
증미,3042643876,7,38.0,673,673,0.0
가양,2142681442,7,38.0,885,885,0.0
양천향교,414683333,7,38.0,635,635,0.0
신방화,10814323761,7,38.0,827,827,0.0
공항시장,4604019398,7,38.0,777,777,0.0
총신대입구(이수),4984575377,7,38.0,877,877,0.0
동묘앞,3830591800,7,38.0,1683,1683,0.0
동대문,7195666618,7,38.0,1827,1827,0.0
종로3가,4198116864,7,38.0,1363,1363,0.0
종로3가,4197560774,7,38.0,1595,1595,0.0
정릉,3828480980,7,38.0,700,700,0.0
솔샘,3841342870,7,38.0,826,826,0.0
삼양사거리,3841342963,7,38.0,1425,1425,0.0
삼양,3840741768,7,38.0,1428,1428,0.0
화계,436865378,7,38.0,1464,1464,0.0
가오리,3840936112,7,38.0,1346,1346,0.0
4.19민주묘지,3841077641,7,38.0,939,939,0.0
솔밭공원,3626451463,7,38.0,493,493,0.0
북한산우이,11824482197,7,38.0,274,274,0.0
시청,7677568503,7,38.0,1206,1206,0.0
노량진,4627778176,7,38.0,411,411,0.0
김포공항,7981330101,7,38.0,553,553,0.0
김포공항,4874729815,7,38.0,614,614,0.0
옥수,8222891384,7,38.0,318,318,0.0
신도림,5119449050,7,38.0,331,331,0.0
수서,11563289590,7,38.0,234,234,0.0
연신내,10678122489,7,38.0,1643,1643,0.0
뚝섬,8498978693,7,38.0,756,756,0.0
동대문역사문화공원,414685825,7,38.0,1759,1759,0.0
동대문역사문화공원,1945254583,7,38.0,1864,1864,0.0
종합운동장,13894950326,7,38.0,402,402,0.0
홍대입구,13227913200,7,38.0,2129,2129,0.0
942정거장,436815896,7,38.0,625,625,0.0
한성대입구,5973684086,7,42.7,1088,1088,0.0
제기동,9655918649,7,42.7,1288,1288,0.0
신이문,3831106833,7,42.7,1042,1042,0.0
회기,9776882774,7,42.7,1756,1756,0.0
월계,3834716670,7,42.7,300,300,0.0
녹천,3834717475,7,42.7,227,227,0.0
광운대,436854528,7,42.7,396,396,0.0
창동,3834608837,7,42.7,424,424,0.0
방학,3846919916,7,42.7,688,688,0.0
오류동,8508812072,7,42.7,98,98,0.0
개봉,5442986444,7,42.7,390,390,0.0
구일,3210749463,7,42.7,272,272,0.0
일원,9454279402,7,42.7,208,208,0.0
양원,9534964626,7,42.7,911,911,0.0
한남,3852156874,7,42.7,249,249,0.0
수색,11944713936,7,42.7,364,364,0.0
940정거장,3011994542,7,42.7,315,315,0.0
중랑,10138603166,7,42.7,1617,1617,0.0
