TOT_REG_CD,ADM_NM,net_node,hour,threshold,opp_CA,opp_TCA,reduction_pct
1111073030103,상계9동,4675659285,8,38.0,46,46,0.0
1111073030101,상계9동,4673425110,8,38.0,63,63,0.0
1111073040001,상계9동,8552304112,8,38.0,53,53,0.0
1111073040104,상계9동,8552322627,8,38.0,71,71,0.0
1111073040105,상계9동,4677551899,8,38.0,54,54,0.0
1111073040106,상계9동,4642458307,8,38.0,44,44,0.0
1111073040107,상계9동,4642458383,8,38.0,51,51,0.0
1111073040101,상계9동,4642458335,8,38.0,64,64,0.0
1111073040102,상계9동,4638002788,8,38.0,49,49,0.0
1111073040103,상계9동,4642458367,8,38.0,55,55,0.0
1111073040110,상계9동,4677551938,8,38.0,59,59,0.0
1111073040108,상계9동,4642458351,8,38.0,63,63,0.0
1111073040109,상계9동,4677551922,8,38.0,54,54,0.0
1111073040204,상계9동,4666431881,8,38.0,54,54,0.0
1111073040205,상계9동,4681080313,8,38.0,56,56,0.0
1111073040203,상계9동,4681080301,8,38.0,59,59,0.0
1111073050001,상계9동,436879714,8,38.0,71,71,0.0
1111073050109,상계9동,4658119703,8,38.0,75,75,0.0
1111073050108,상계9동,4658119699,8,38.0,50,50,0.0
1111073050111,상계9동,4658119695,8,38.0,49,49,0.0
1111073050105,상계9동,4658119697,8,38.0,47,47,0.0
1111073050104,상계9동,3839543994,8,38.0,75,75,0.0
1111073050107,상계9동,7373017646,8,38.0,67,67,0.0
1111073050106,상계9동,4658119707,8,38.0,67,67,0.0
1111073050101,상계9동,4658119701,8,38.0,48,48,0.0
1111073050103,상계9동,8555606243,8,38.0,69,69,0.0
1111074010111,상계10동,3839543959,8,38.0,70,70,0.0
1111074010110,상계10동,4654978569,8,38.0,42,42,0.0
1111074010109,상계10동,3839537456,8,38.0,57,57,0.0
1111074010108,상계10동,4654978665,8,38.0,70,70,0.0
1111074010114,상계10동,4654832227,8,38.0,65,65,0.0
1111074010113,상계10동,4701037723,8,38.0,71,71,0.0
1111074010112,상계10동,3988407874,8,38.0,49,49,0.0
1111074010101,상계10동,7373017658,8,38.0,76,76,0.0
1111074010103,상계10동,4705121123,8,38.0,66,66,0.0
1111074010102,상계10동,3988407886,8,38.0,68,68,0.0
1111074010105,상계10동,4705121105,8,38.0,75,75,0.0
1111074010104,상계10동,4705121104,8,38.0,74,74,0.0
1111074010107,상계10동,4701037726,8,38.0,66,66,0.0
1111074010106,상계10동,4705121110,8,38.0,69,69,0.0
1111074020002,상계10동,8254138567,8,38.0,8,8,0.0
1111074020001,상계10동,4658197357,8,38.0,46,46,0.0
1111074020102,상계10동,4658197309,8,38.0,33,33,0.0
1111074020103,상계10동,6696503627,8,38.0,46,46,0.0
1111074020101,상계10동,8254138552,8,38.0,45,45,0.0
1111074020201,상계10동,4658197332,8,38.0,52,52,0.0
1111074020204,상계10동,4658197344,8,38.0,55,55,0.0
1111074020202,상계10동,4658197345,8,38.0,55,55,0.0
1111074020203,상계10동,4658197348,8,38.0,43,43,0.0
1111074030002,상계10동,3839409061,8,38.0,85,85,0.0
1111074030001,상계10동,3839543958,8,38.0,75,75,0.0
1111074030103,상계10동,4701037739,8,38.0,58,58,0.0
1111074030102,상계10동,5745510841,8,38.0,69,69,0.0
1111074030101,상계10동,4658119696,8,38.0,57,57,0.0
1111074040001,상계10동,3839480725,8,38.0,53,53,0.0
1111074050001,상계10동,11640424349,8,38.0,77,77,0.0
1111074050109,상계10동,4662874961,8,38.0,57,57,0.0
1111074050108,상계10동,5759583879,8,38.0,60,60,0.0
1111074050112,상계10동,4662875076,8,38.0,62,62,0.0
1111074050105,상계10동,4665207898,8,38.0,55,55,0.0
1111074050104,상계10동,4662874958,8,38.0,70,70,0.0
1111074050106,상계10동,4665207887,8,38.0,59,59,0.0
1111074050101,상계10동,4665207896,8,38.0,73,73,0.0
1111074050103,상계10동,3839409059,8,38.0,80,80,0.0
1111074050102,상계10동,4665207792,8,38.0,64,64,0.0
1111074050111,상계10동,4662875088,8,38.0,63,63,0.0
1111074050110,상계10동,4665207877,8,38.0,65,65,0.0
1111076010001,상계3·4동,10281366925,8,38.0,0,0,0.0
1111076020008,상계3·4동,12560947233,8,38.0,5,5,0.0
1111076020009,상계3·4동,3839828827,8,38.0,25,25,0.0
1111076020011,상계3·4동,3841598074,8,38.0,9,9,0.0
1111076020002,상계3·4동,3841812288,8,38.0,6,6,0.0
1111076020016,상계3·4동,10281592411,8,38.0,7,7,0.0
1111076020003,상계3·4동,3841812287,8,38.0,6,6,0.0
1111076020014,상계3·4동,3841598073,8,38.0,11,11,0.0
1111076020015,상계3·4동,3841597632,8,38.0,13,13,0.0
1111076020012,상계3·4동,3841598060,8,38.0,9,9,0.0
1111076020007,상계3·4동,3841598143,8,38.0,8,8,0.0
1111076020004,상계3·4동,3841598141,8,38.0,9,9,0.0
1111076020005,상계3·4동,3803834534,8,38.0,3,3,0.0
1111076020013,상계3·4동,3841598130,8,38.0,9,9,0.0
1111076020010,상계3·4동,3841598186,8,38.0,7,7,0.0
1111076020001,상계3·4동,3841598133,8,38.0,9,9,0.0
1111076020006,상계3·4동,4152033726,8,38.0,7,7,0.0
1111076020101,상계3·4동,4151925824,8,38.0,7,7,0.0
1111076030002,상계3·4동,3841779058,8,38.0,6,6,0.0
1111076030001,상계3·4동,3841779105,8,38.0,7,7,0.0
1111076030006,상계3·4동,10281591751,8,38.0,4,4,0.0
1111076030005,상계3·4동,3841779075,8,38.0,7,7,0.0
1111076030004,상계3·4동,3841812162,8,38.0,7,7,0.0
1111076030003,상계3·4동,3841779119,8,38.0,7,7,0.0
1111076040001,상계3·4동,3841778902,8,38.0,13,13,0.0
1111076040002,상계3·4동,4309792454,8,38.0,15,15,0.0
1111076040003,상계3·4동,3841213241,8,38.0,21,21,0.0
1111076040004,상계3·4동,3839828812,8,38.0,35,35,0.0
1111076040005,상계3·4동,3841392978,8,38.0,21,21,0.0
1111076050001,상계3·4동,10281592462,8,38.0,10,10,0.0
1111076050002,상계3·4동,436857099,8,38.0,46,46,0.0
1111076060001,상계3·4동,3841778871,8,38.0,9,9,0.0
1111076060004,상계3·4동,3841213243,8,38.0,29,29,0.0
1111076060005,상계3·4동,3841778857,8,38.0,9,9,0.0
1111076060002,상계3·4동,3841778869,8,38.0,11,11,0.0
1111076060003,상계3·4동,10281591704,8,38.0,8,8,0.0
1111076060102,상계3·4동,3841413992,8,38.0,33,33,0.0
1111076060104,상계3·4동,11064393974,8,38.0,42,42,0.0
1111076060105,상계3·4동,3841413989,8,38.0,32,32,0.0
1111076060205,상계3·4동,3841392958,8,38.0,19,19,0.0
1111076060202,상계3·4동,3841393050,8,38.0,19,19,0.0
1111076060203,상계3·4동,3841393015,8,38.0,14,14,0.0
1111076060201,상계3·4동,3839683032,8,38.0,21,21,0.0
1111076060204,상계3·4동,3841393031,8,38.0,14,14,0.0
1111076060301,상계3·4동,3841414007,8,38.0,32,32,0.0
1111076060402,상계3·4동,4151982582,8,38.0,17,17,0.0
1111076060502,상계3·4동,3841393035,8,38.0,13,13,0.0
1111076060503,상계3·4동,3841778863,8,38.0,9,9,0.0
1111076060501,상계3·4동,7294174173,8,38.0,14,14,0.0
1111076060504,상계3·4동,3841393047,8,38.0,9,9,0.0
1111077010001,상계6·7동,3671162689,8,38.0,58,58,0.0
1111077020002,상계6·7동,7576408936,8,38.0,43,43,0.0
1111077020001,상계6·7동,3835706988,8,38.0,65,65,0.0
1111077020107,상계6·7동,4663052488,8,38.0,62,62,0.0
1111077020105,상계6·7동,3835706829,8,38.0,37,37,0.0
1111077020102,상계6·7동,7558527333,8,38.0,61,61,0.0
1111077020103,상계6·7동,3671167470,8,38.0,48,48,0.0
1111077020101,상계6·7동,8499393988,8,38.0,56,56,0.0
1111077020108,상계6·7동,3671147964,8,38.0,49,49,0.0
1111077020111,상계6·7동,8499339843,8,38.0,51,51,0.0
1111077020106,상계6·7동,3835706818,8,38.0,43,43,0.0
1111077030109,상계6·7동,6110770742,8,38.0,58,58,0.0
1111077030108,상계6·7동,3835706964,8,38.0,49,49,0.0
1111077030113,상계6·7동,3669406563,8,38.0,73,73,0.0
1111077030112,상계6·7동,3669403288,8,38.0,72,72,0.0
1111077030110,상계6·7동,3835706958,8,38.0,53,53,0.0
1111077030107,상계6·7동,1835332066,8,38.0,64,64,0.0
1111077030106,상계6·7동,1837571124,8,38.0,67,67,0.0
1111077030103,상계6·7동,3671161543,8,38.0,73,73,0.0
1111077030101,상계6·7동,3669387910,8,38.0,70,70,0.0
1111077030202,상계6·7동,3835706960,8,38.0,64,64,0.0
1111077040001,상계6·7동,3835706834,8,38.0,53,53,0.0
1111077040002,상계6·7동,4682732679,8,38.0,46,46,0.0
1111077040104,상계6·7동,7569368442,8,38.0,59,59,0.0
1111077040105,상계6·7동,4682732673,8,38.0,56,56,0.0
1111077040106,상계6·7동,4682732667,8,38.0,58,58,0.0
1111077040107,상계6·7동,1835332030,8,38.0,67,67,0.0
1111077040103,상계6·7동,7569368434,8,38.0,61,61,0.0
1111077040109,상계6·7동,1839937178,8,38.0,60,60,0.0
1111077040203,상계6·7동,3660745369,8,38.0,75,75,0.0
1111077040201,상계6·7동,5998709715,8,38.0,66,66,0.0
1111077050001,상계6·7동,436852338,8,38.0,50,50,0.0
1111077050109,상계6·7동,436761910,8,38.0,49,49,0.0
1111077050108,상계6·7동,7749793341,8,38.0,50,50,0.0
1111077050105,상계6·7동,8499393985,8,38.0,44,44,0.0
1111077050107,상계6·7동,8499393983,8,38.0,40,40,0.0
1111077050106,상계6·7동,6107359817,8,38.0,46,46,0.0
1111077050101,상계6·7동,9999468408,8,38.0,49,49,0.0
1111077050103,상계6·7동,3835706788,8,38.0,60,60,0.0
1111077050102,상계6·7동,3835706794,8,38.0,36,36,0.0
1111077060002,상계6·7동,7569368479,8,38.0,55,55,0.0
1111077060001,상계6·7동,3835706764,8,38.0,47,47,0.0
1111077060103,상계6·7동,7569402350,8,38.0,48,48,0.0
1111077060205,상계6·7동,9843068725,8,38.0,45,45,0.0
1111077060209,상계6·7동,436852332,8,38.0,47,47,0.0
1111077060211,상계6·7동,3835756863,8,38.0,43,43,0.0
1111077070001,상계6·7동,3835755038,8,38.0,26,26,0.0
1111077070101,상계6·7동,7183372333,8,38.0,26,26,0.0
1111077070203,상계6·7동,3835755047,8,38.0,39,39,0.0
1111077070202,상계6·7동,3835755042,8,38.0,37,37,0.0
1111077070201,상계6·7동,4757171572,8,38.0,36,36,0.0
1111078010001,중계2·3동,5998709716,8,38.0,67,67,0.0
1111078010101,중계2·3동,436833545,8,38.0,61,61,0.0
1111078010103,중계2·3동,7569402304,8,38.0,55,55,0.0
1111078010106,중계2·3동,8327083789,8,38.0,41,41,0.0
1111078010201,중계2·3동,5998709740,8,38.0,57,57,0.0
1111078020004,중계2·3동,436819975,8,38.0,65,65,0.0
1111078020003,중계2·3동,436838954,8,38.0,61,61,0.0
1111078020001,중계2·3동,3835756878,8,38.0,60,60,0.0
1111078020108,중계2·3동,4156274099,8,38.0,58,58,0.0
1111078020104,중계2·3동,4156274104,8,38.0,58,58,0.0
1111078020207,중계2·3동,436831697,8,38.0,59,59,0.0
1111078020208,중계2·3동,2279755237,8,38.0,72,72,0.0
1111078030001,중계2·3동,414687982,8,38.0,52,52,0.0
1111078030101,중계2·3동,7153105610,8,38.0,52,52,0.0
1111078030111,중계2·3동,7569402334,8,38.0,59,59,0.0
1111078030110,중계2·3동,7577427820,8,38.0,53,53,0.0
1111078030108,중계2·3동,7155640661,8,38.0,39,39,0.0
1111078030109,중계2·3동,7569402305,8,38.0,58,58,0.0
1111078030107,중계2·3동,7153105611,8,38.0,47,47,0.0
1111078030106,중계2·3동,7155640658,8,38.0,34,34,0.0
1111078030105,중계2·3동,7569402338,8,38.0,50,50,0.0
1111078030104,중계2·3동,7155640655,8,38.0,39,39,0.0
1111078030103,중계2·3동,7569402336,8,38.0,53,53,0.0
1111078030102,중계2·3동,7153105608,8,38.0,48,48,0.0
1111078040001,중계2·3동,3835755044,8,38.0,64,64,0.0
1111078040101,중계2·3동,7577427840,8,38.0,60,60,0.0
1111078040103,중계2·3동,7577427833,8,38.0,52,52,0.0
1111078040108,중계2·3동,7577427864,8,38.0,58,58,0.0
1111078040104,중계2·3동,7153105653,8,38.0,38,38,0.0
1111078040107,중계2·3동,7577427830,8,38.0,59,59,0.0
1111078040201,중계2·3동,7577427842,8,38.0,59,59,0.0
1111078040202,중계2·3동,7569402333,8,38.0,57,57,0.0
1111078040203,중계2·3동,7569402317,8,38.0,57,57,0.0
1111078050001,중계2·3동,10129368361,8,38.0,54,54,0.0
1111078060101,중계2·3동,7155640639,8,38.0,34,34,0.0
1111078060104,중계2·3동,7155640642,8,38.0,44,44,0.0
1111078060105,중계2·3동,7155640631,8,38.0,47,47,0.0
1111078060103,중계2·3동,7155640622,8,38.0,51,51,0.0
1111078070109,중계2·3동,7153095878,8,38.0,41,41,0.0
1111078070103,중계2·3동,7153105587,8,38.0,31,31,0.0
1111078070102,중계2·3동,7153105661,8,38.0,49,49,0.0
1111078070101,중계2·3동,7153105589,8,38.0,34,34,0.0
1111078070107,중계2·3동,7153095870,8,38.0,43,43,0.0
1111078070106,중계2·3동,7153105586,8,38.0,48,48,0.0
1111078070105,중계2·3동,7153095884,8,38.0,54,54,0.0
1111078070104,중계2·3동,7155640616,8,38.0,48,48,0.0
1111078070111,중계2·3동,7153095877,8,38.0,47,47,0.0
1111078070110,중계2·3동,7153095873,8,38.0,48,48,0.0
1111078070108,중계2·3동,414687967,8,38.0,59,59,0.0
1111078080101,중계2·3동,7577427884,8,38.0,55,55,0.0
1111079010001,공릉1동,436845767,8,38.0,70,70,0.0
1111079010103,공릉1동,7577424884,8,38.0,69,69,0.0
1111079010102,공릉1동,5198301163,8,38.0,75,75,0.0
1111079010105,공릉1동,7577424856,8,38.0,77,77,0.0
1111079010104,공릉1동,7577424858,8,38.0,69,69,0.0
1111079010101,공릉1동,5198301165,8,38.0,78,78,0.0
1111079010301,공릉1동,5068829501,8,38.0,70,70,0.0
1111079010302,공릉1동,5068829503,8,38.0,73,73,0.0
1111079020102,공릉1동,3469321391,8,38.0,69,69,0.0
1111079030001,공릉1동,3843071229,8,38.0,64,64,0.0
1111079030004,공릉1동,3469321389,8,38.0,66,66,0.0
1111079030003,공릉1동,3469321388,8,38.0,66,66,0.0
1111079030002,공릉1동,7577451228,8,38.0,69,69,0.0
1111079030102,공릉1동,3469323902,8,38.0,69,69,0.0
1111079030101,공릉1동,7577424880,8,38.0,66,66,0.0
1111079040001,공릉1동,436855387,8,38.0,64,64,0.0
1111079040002,공릉1동,12620557392,8,38.0,2,2,0.0
1111079040003,공릉1동,4757471215,8,38.0,67,67,0.0
1111079040004,공릉1동,4757471214,8,38.0,72,72,0.0
1111079040103,공릉1동,414687825,8,38.0,72,72,0.0
1111079040104,공릉1동,13566411134,8,38.0,40,40,0.0
1111079040101,공릉1동,13835863356,8,38.0,69,69,0.0
1111079040205,공릉1동,4634761685,8,38.0,28,28,0.0
1111079040206,공릉1동,13566411142,8,38.0,41,41,0.0
1111079040202,공릉1동,3836495933,8,38.0,65,65,0.0
1111079040210,공릉1동,13253228633,8,38.0,67,67,0.0
1111079040301,공릉1동,4757471216,8,38.0,57,57,0.0
1111079040401,공릉1동,13253213681,8,38.0,65,65,0.0
1111079040701,공릉1동,13835863352,8,38.0,66,66,0.0
1111079050003,공릉1동,2636143273,8,38.0,65,65,0.0
1111079050002,공릉1동,10301311598,8,38.0,49,49,0.0
1111079050009,공릉1동,10745429243,8,38.0,74,74,0.0
1111079050008,공릉1동,2635273729,8,38.0,67,67,0.0
1111079050021,공릉1동,2635273728,8,38.0,67,67,0.0
1111079050020,공릉1동,2649773737,8,38.0,67,67,0.0
1111079050015,공릉1동,2636140218,8,38.0,66,66,0.0
1111079050014,공릉1동,4156715923,8,38.0,76,76,0.0
1111079050017,공릉1동,2636140225,8,38.0,71,71,0.0
1111079050016,공릉1동,2636143254,8,38.0,65,65,0.0
1111079050011,공릉1동,5329933771,8,38.0,76,76,0.0
1111079050010,공릉1동,4156715921,8,38.0,66,66,0.0
1111079050013,공릉1동,4156715913,8,38.0,69,69,0.0
1111079050012,공릉1동,2635273723,8,38.0,65,65,0.0
1111079050019,공릉1동,2636143229,8,38.0,70,70,0.0
1111079050005,공릉1동,2636140219,8,38.0,71,71,0.0
1111079050004,공릉1동,2636143264,8,38.0,67,67,0.0
1111079050007,공릉1동,2649773729,8,38.0,68,68,0.0
1111079050001,공릉1동,2649773806,8,38.0,68,68,0.0
1111079050401,공릉1동,2635273733,8,38.0,70,70,0.0
1111079051102,공릉1동,2634543939,8,38.0,74,74,0.0
1111079051101,공릉1동,7579683652,8,38.0,77,77,0.0
1111079060001,공릉1동,2633852642,8,38.0,70,70,0.0
1111079060006,공릉1동,2633852637,8,38.0,64,64,0.0
1111079060004,공릉1동,2633852607,8,38.0,68,68,0.0
1111079060005,공릉1동,2633852615,8,38.0,69,69,0.0
1111079060002,공릉1동,7579683601,8,38.0,65,65,0.0
1111079060003,공릉1동,2633852648,8,38.0,74,74,0.0
1111079070001,공릉1동,2633829870,8,38.0,63,63,0.0
1111079070006,공릉1동,2633852577,8,38.0,61,61,0.0
1111079070005,공릉1동,2633852602,8,38.0,59,59,0.0
1111079070004,공릉1동,2633852583,8,38.0,77,77,0.0
1111079070003,공릉1동,436882146,8,38.0,70,70,0.0
1111079070002,공릉1동,2633852654,8,38.0,74,74,0.0
1111079070301,공릉1동,1936512378,8,38.0,40,40,0.0
1111079070801,공릉1동,1936512364,8,38.0,55,55,0.0
1111079071001,공릉1동,2633852573,8,38.0,66,66,0.0
1111053030203,월계3동,13566411179,8,38.0,45,45,0.0
1111060011003,중계본동,6110746051,8,38.0,39,39,0.0
1111060020102,중계본동,9808108133,8,38.0,42,42,0.0
1111061040201,중계1동,3743302297,8,38.0,44,44,0.0
1111065020103,상계1동,436761975,8,38.0,18,18,0.0
1111072020108,상계8동,9310109421,8,38.0,58,58,0.0
1111072030103,상계8동,4655317119,8,38.0,34,34,0.0
1111073010103,상계9동,7764793540,8,38.0,51,51,0.0
1111073030105,상계9동,4675659286,8,38.0,46,46,0.0
1111073040202,상계9동,4666431846,8,38.0,45,45,0.0
1111077030114,상계6·7동,1837571126,8,38.0,71,71,0.0
1111079020101,공릉1동,13566284571,8,38.0,76,76,0.0
1110051010003,쌍문1동,3848295240,8,38.0,37,37,0.0
1110051010002,쌍문1동,3844068778,8,38.0,32,32,0.0
1110051010001,쌍문1동,3848295241,8,38.0,35,35,0.0
1110051020002,쌍문1동,4161823977,8,38.0,42,42,0.0
1110051020003,쌍문1동,7444291333,8,38.0,40,40,0.0
1110051020001,쌍문1동,4161823973,8,38.0,39,39,0.0
1110051020101,쌍문1동,8488820548,8,38.0,37,37,0.0
1110051030020,쌍문1동,3848336040,8,38.0,62,62,0.0
1110051030017,쌍문1동,3848295305,8,38.0,38,38,0.0
1110051030016,쌍문1동,4139539410,8,38.0,51,51,0.0
1110051030015,쌍문1동,4139539395,8,38.0,37,37,0.0
1110051030014,쌍문1동,3848295318,8,38.0,44,44,0.0
1110051030013,쌍문1동,3848336102,8,38.0,37,37,0.0
1110051030012,쌍문1동,4139302129,8,38.0,56,56,0.0
1110051030011,쌍문1동,3846068670,8,38.0,40,40,0.0
1110051030010,쌍문1동,4139539396,8,38.0,47,47,0.0
1110051030007,쌍문1동,4309800189,8,38.0,42,42,0.0
1110051030006,쌍문1동,3848335999,8,38.0,64,64,0.0
1110051030005,쌍문1동,4950149996,8,38.0,65,65,0.0
1110051030004,쌍문1동,3848336048,8,38.0,69,69,0.0
1110051030003,쌍문1동,3848336020,8,38.0,63,63,0.0
1110051030002,쌍문1동,4953917778,8,38.0,65,65,0.0
1110051030001,쌍문1동,4953917793,8,38.0,59,59,0.0
1110051030019,쌍문1동,3848295268,8,38.0,43,43,0.0
1110051030018,쌍문1동,3844066665,8,38.0,57,57,0.0
1110051030009,쌍문1동,3848336047,8,38.0,70,70,0.0
1110051030008,쌍문1동,3848295308,8,38.0,28,28,0.0
1110051030302,쌍문1동,8489576997,8,38.0,33,33,0.0
1110051030301,쌍문1동,3848335960,8,38.0,45,45,0.0
1110051030603,쌍문1동,8488768981,8,38.0,50,50,0.0
1110051030601,쌍문1동,8488768953,8,38.0,39,39,0.0
1110051030702,쌍문1동,3848336067,8,38.0,78,78,0.0
1110051030701,쌍문1동,4953917815,8,38.0,73,73,0.0
1110051030801,쌍문1동,3834386522,8,38.0,75,75,0.0
1110051040002,쌍문1동,4139552888,8,38.0,45,45,0.0
1110051040003,쌍문1동,4953918024,8,38.0,63,63,0.0
1110051040004,쌍문1동,3845062172,8,38.0,65,65,0.0
1110051040005,쌍문1동,3848336051,8,38.0,78,78,0.0
1110051040007,쌍문1동,3844066684,8,38.0,43,43,0.0
1110051040001,쌍문1동,8953909302,8,38.0,45,45,0.0
1110051040102,쌍문1동,3847023861,8,38.0,70,70,0.0
1110052010014,쌍문2동,7062580887,8,38.0,69,69,0.0
1110052010001,쌍문2동,3845642279,8,38.0,68,68,0.0
1110052010003,쌍문2동,4774011873,8,38.0,72,72,0.0
1110052010002,쌍문2동,3845642386,8,38.0,61,61,0.0
1110052010005,쌍문2동,3845678685,8,38.0,76,76,0.0
1110052010004,쌍문2동,3845642864,8,38.0,63,63,0.0
1110052010007,쌍문2동,3845642394,8,38.0,64,64,0.0
1110052010006,쌍문2동,3845642446,8,38.0,68,68,0.0
1110052010011,쌍문2동,3845630322,8,38.0,78,78,0.0
1110052010010,쌍문2동,3845630336,8,38.0,70,70,0.0
1110052010013,쌍문2동,4772262459,8,38.0,67,67,0.0
1110052010012,쌍문2동,3845642308,8,38.0,67,67,0.0
1110052010015,쌍문2동,3845642872,8,38.0,71,71,0.0
1110052010009,쌍문2동,3845642437,8,38.0,72,72,0.0
1110052010008,쌍문2동,3845642353,8,38.0,60,60,0.0
1110052010016,쌍문2동,3845642365,8,38.0,64,64,0.0
1110052010101,쌍문2동,3845630339,8,38.0,77,77,0.0
1110052010901,쌍문2동,4690028174,8,38.0,66,66,0.0
1110052011001,쌍문2동,4774011868,8,38.0,67,67,0.0
1110052020008,쌍문2동,3845571293,8,38.0,60,60,0.0
1110052020009,쌍문2동,3845571485,8,38.0,72,72,0.0
1110052020010,쌍문2동,3845571297,8,38.0,68,68,0.0
1110052020011,쌍문2동,7085617589,8,38.0,63,63,0.0
1110052020012,쌍문2동,3845571313,8,38.0,65,65,0.0
1110052020006,쌍문2동,3845571211,8,38.0,69,69,0.0
1110052020007,쌍문2동,3845571286,8,38.0,66,66,0.0
1110052020004,쌍문2동,3845571480,8,38.0,68,68,0.0
1110052020005,쌍문2동,3845571342,8,38.0,68,68,0.0
1110052020002,쌍문2동,3845571348,8,38.0,74,74,0.0
1110052020003,쌍문2동,3845571210,8,38.0,67,67,0.0
1110052020001,쌍문2동,3845571276,8,38.0,70,70,0.0
1110052020013,쌍문2동,3845571274,8,38.0,65,65,0.0
1110052020301,쌍문2동,11164125716,8,38.0,62,62,0.0
1110052020306,쌍문2동,11164125712,8,38.0,67,67,0.0
1110052020307,쌍문2동,11162144091,8,38.0,82,82,0.0
1110052020304,쌍문2동,4691656056,8,38.0,81,81,0.0
1110052020305,쌍문2동,4691656058,8,38.0,71,71,0.0
1110052020302,쌍문2동,11162144098,8,38.0,70,70,0.0
1110052020303,쌍문2동,11162551245,8,38.0,82,82,0.0
1110052020501,쌍문2동,3845571314,8,38.0,67,67,0.0
1110053010009,쌍문3동,8491202350,8,38.0,76,76,0.0
1110053010008,쌍문3동,3834386669,8,38.0,70,70,0.0
1110053010007,쌍문3동,3834386507,8,38.0,68,68,0.0
1110053010002,쌍문3동,3834386375,8,38.0,71,71,0.0
1110053010001,쌍문3동,3834386133,8,38.0,75,75,0.0
1110053010003,쌍문3동,3834386468,8,38.0,68,68,0.0
1110053010021,쌍문3동,3834386061,8,38.0,83,83,0.0
1110053010005,쌍문3동,3834386405,8,38.0,69,69,0.0
1110053010004,쌍문3동,3834386535,8,38.0,78,78,0.0
1110053010022,쌍문3동,3834386530,8,38.0,79,79,0.0
1110053010006,쌍문3동,3834386534,8,38.0,66,66,0.0
1110053010019,쌍문3동,4149667297,8,38.0,71,71,0.0
1110053010018,쌍문3동,3834386525,8,38.0,69,69,0.0
1110053010020,쌍문3동,3834386675,8,38.0,71,71,0.0
1110053010011,쌍문3동,3834386510,8,38.0,74,74,0.0
1110053010010,쌍문3동,3834386671,8,38.0,66,66,0.0
1110053010013,쌍문3동,3834386514,8,38.0,70,70,0.0
1110053010012,쌍문3동,3834386493,8,38.0,63,63,0.0
1110053010015,쌍문3동,3834386371,8,38.0,74,74,0.0
1110053010014,쌍문3동,3834386496,8,38.0,67,67,0.0
1110053010017,쌍문3동,3834386421,8,38.0,71,71,0.0
1110053010016,쌍문3동,3834386393,8,38.0,72,72,0.0
1110053010201,쌍문3동,4641066521,8,38.0,72,72,0.0
1110053010203,쌍문3동,4641066543,8,38.0,45,45,0.0
1110053010202,쌍문3동,3834386082,8,38.0,88,88,0.0
1110053010205,쌍문3동,4641066531,8,38.0,35,35,0.0
1110053010204,쌍문3동,4641066540,8,38.0,50,50,0.0
1110053010301,쌍문3동,3834386357,8,38.0,70,70,0.0
1110053010401,쌍문3동,8491202320,8,38.0,67,67,0.0
1110053020002,쌍문3동,3834386078,8,38.0,88,88,0.0
1110053020003,쌍문3동,3834386665,8,38.0,63,63,0.0
1110053020001,쌍문3동,7062425154,8,38.0,69,69,0.0
1110054010001,쌍문4동,3845256099,8,38.0,72,72,0.0
1110054010002,쌍문4동,4690025621,8,38.0,62,62,0.0
1110054010101,쌍문4동,4690028155,8,38.0,79,79,0.0
1110054010103,쌍문4동,4690028139,8,38.0,66,66,0.0
1110054010102,쌍문4동,4690028148,8,38.0,73,73,0.0
1110054010104,쌍문4동,3845679905,8,38.0,75,75,0.0
1110054010201,쌍문4동,4690027933,8,38.0,56,56,0.0
1110054010301,쌍문4동,4690027929,8,38.0,55,55,0.0
1110054010303,쌍문4동,4690027919,8,38.0,55,55,0.0
1110054010401,쌍문4동,436880681,8,38.0,68,68,0.0
1110054010402,쌍문4동,4690025617,8,38.0,53,53,0.0
1110054010404,쌍문4동,4690027932,8,38.0,57,57,0.0
1110054020003,쌍문4동,3845571190,8,38.0,70,70,0.0
1110054020001,쌍문4동,13668825826,8,38.0,66,66,0.0
1110054020006,쌍문4동,3845571476,8,38.0,70,70,0.0
1110054020004,쌍문4동,3845571184,8,38.0,70,70,0.0
1110054020005,쌍문4동,13668803688,8,38.0,65,65,0.0
1110054020002,쌍문4동,3845571496,8,38.0,74,74,0.0
1110054020102,쌍문4동,4690805554,8,38.0,62,62,0.0
1110054020101,쌍문4동,4690805546,8,38.0,49,49,0.0
1110054020202,쌍문4동,8495256905,8,38.0,52,52,0.0
1110054020203,쌍문4동,4690928956,8,38.0,72,72,0.0
1110054020201,쌍문4동,4690928970,8,38.0,67,67,0.0
1110054020301,쌍문4동,4690028331,8,38.0,74,74,0.0
1110054020302,쌍문4동,11162577305,8,38.0,69,69,0.0
1110054020303,쌍문4동,4690028313,8,38.0,59,59,0.0
1110054020401,쌍문4동,8495287157,8,38.0,70,70,0.0
1110054020506,쌍문4동,8489975528,8,38.0,41,41,0.0
1110054020507,쌍문4동,8489975524,8,38.0,47,47,0.0
1110054020504,쌍문4동,8489975527,8,38.0,64,64,0.0
1110054020503,쌍문4동,8489975525,8,38.0,64,64,0.0
1110054020602,쌍문4동,4690027971,8,38.0,64,64,0.0
1110054020701,쌍문4동,3845571170,8,38.0,74,74,0.0
1110054020801,쌍문4동,4690028297,8,38.0,74,74,0.0
