u,v,osmid,highway_1,width_final,length,Tmrt_06,Tmrt_07,Tmrt_08,Tmrt_09,Tmrt_10,Tmrt_11,Tmrt_12,Tmrt_13,Tmrt_14,Tmrt_15,Tmrt_16,Tmrt_17,Tmrt_18,Tmrt_19
3643532261,4011205435,359677569,footway,2.0,77.99378205216472,24.5251220703125,30.400918579101564,36.7564697265625,43.960400390625,49.22911071777344,51.54771728515625,58.067333984375,54.7939208984375,52.49593505859375,51.35245361328125,47.85411376953125,44.530679321289064,37.706564331054686,32.22188110351563
3854896488,4179349671,729798928,residential,6.0,56.45971125600081,24.074869791666668,31.177291870117188,38.04928843180338,47.959065755208336,58.45295206705729,61.86772664388021,64.79378255208333,63.848368326822914,64.72564697265625,63.29035949707031,60.553375244140625,57.659271240234375,52.00214131673177,44.48998006184896
4179349671,3854896488,729798928,residential,6.0,56.45971125600081,24.074869791666668,31.177291870117188,38.04928843180338,47.959065755208336,58.45295206705729,61.86772664388021,64.79378255208333,63.848368326822914,64.72564697265625,63.29035949707031,60.553375244140625,57.659271240234375,52.00214131673177,44.48998006184896
3854896482,3854896488,417377378,residential,6.0,42.12235573608305,24.301241556803387,31.196060180664062,37.031445821126304,45.553059895833336,59.12548828125,63.328582763671875,67.04924011230469,66.07607523600261,66.51893107096355,64.8499043782552,61.805033365885414,59.01167297363281,53.4852294921875,42.92597452799479
3854896488,3854896482,417377378,residential,6.0,42.12235573608306,24.301241556803387,31.196060180664062,37.031445821126304,45.553059895833336,59.12548828125,63.328582763671875,67.04924011230469,66.07607523600261,66.51893107096355,64.8499043782552,61.805033365885414,59.01167297363281,53.4852294921875,42.92597452799479
4179349671,4179349669,417377384,residential,6.0,44.18954355128453,24.07541847229004,31.932830810546875,40.487586975097656,51.56913375854492,58.944923400878906,61.83218002319336,64.03693389892578,63.539493560791016,64.5502700805664,63.709007263183594,61.094078063964844,58.371665954589844,52.8212776184082,45.31357192993164
4179349669,4179349671,417377384,residential,6.0,44.18954355128453,24.07541847229004,31.932830810546875,40.487586975097656,51.56913375854492,58.944923400878906,61.83218002319336,64.03693389892578,63.539493560791016,64.5502700805664,63.709007263183594,61.094078063964844,58.371665954589844,52.8212776184082,45.31357192993164
4179354334,9577082240,"[1040126600, 1040126601, 1040126602]",residential,6.0,75.5867250583037,24.471293131510418,31.880518595377605,39.92469278971354,48.61506144205729,56.91439310709635,59.663970947265625,62.400288899739586,62.0970458984375,62.9370371500651,61.856964111328125,59.457234700520836,56.718159993489586,51.33619181315104,44.045257568359375
9577082240,4179354334,"[1040126600, 1040126601, 1040126602]",footway,2.0,75.5867250583037,24.471293131510418,31.880518595377605,39.92469278971354,48.61506144205729,56.91439310709635,59.663970947265625,62.400288899739586,62.0970458984375,62.9370371500651,61.856964111328125,59.457234700520836,56.718159993489586,51.33619181315104,44.045257568359375
4179354325,4179354331,729798928,residential,6.0,89.73887057684112,24.144049508231028,33.171356201171875,43.228057861328125,54.01173618861607,61.68754359654018,64.52483258928571,67.35433959960938,65.89892142159599,66.55741228376117,65.14190673828125,62.30253383091518,59.512032645089285,54.027818952287944,46.59270804268973
4179354331,4179354325,729798928,residential,6.0,89.73887057684112,24.144049508231028,33.171356201171875,43.228057861328125,54.01173618861607,61.68754359654018,64.52483258928571,67.35433959960938,65.89892142159599,66.55741228376117,65.14190673828125,62.30253383091518,59.512032645089285,54.027818952287944,46.59270804268973
4179354331,4179354333,417377413,residential,6.0,30.044822071875707,24.212381998697918,32.75297546386719,42.88988240559896,53.57763163248698,61.200714111328125,63.87205505371094,66.6271260579427,65.28511555989583,65.75968933105469,64.2571512858073,61.84369405110677,54.237274169921875,48.29254150390625,41.76230112711588
4179354333,4179354331,417377413,residential,6.0,30.044822071875707,24.212381998697918,32.75297546386719,42.88988240559896,53.57763163248698,61.200714111328125,63.87205505371094,66.6271260579427,65.28511555989583,65.75968933105469,64.2571512858073,61.84369405110677,54.237274169921875,48.29254150390625,41.76230112711588
8498392572,4179354333,914869791,residential,6.0,37.631288322412246,24.23175303141276,32.64244842529297,41.10784912109375,52.64570617675781,60.268402099609375,63.036458333333336,65.7740478515625,65.06165059407552,65.63235473632812,64.75014241536458,62.288594563802086,54.7344004313151,48.78167215983073,38.55345916748047
4179354333,8498392572,914869791,residential,6.0,37.631288322412246,24.23175303141276,32.64244842529297,41.10784912109375,52.64570617675781,60.268402099609375,63.036458333333336,65.7740478515625,65.06165059407552,65.63235473632812,64.75014241536458,62.288594563802086,54.7344004313151,48.78167215983073,38.55345916748047
8498392567,8498392572,914869790,residential,6.0,34.33805888386061,24.20593770345052,32.5081532796224,40.8577880859375,52.429951985677086,60.033365885416664,62.8560536702474,65.68150838216145,64.96324157714844,65.6035664876302,64.75485229492188,61.74955749511719,58.9666493733724,49.29304504394531,42.01067097981771
8498392572,8498392567,914869790,residential,6.0,34.33805888386061,24.20593770345052,32.5081532796224,40.8577880859375,52.429951985677086,60.033365885416664,62.8560536702474,65.68150838216145,64.96324157714844,65.6035664876302,64.75485229492188,61.74955749511719,58.9666493733724,49.29304504394531,42.01067097981771
